State,YearQuarter,employment_growth,GDP,gdp_growth,EPU_value_Quarterly,composite_rates,growth_STLFSI4,diff_CLOSE,diff_CPIAUCSL,YQ,employment_growth_norm,EPU_value_Quarterly_norm,composite_rates_norm,growth_STLFSI4_norm,diff_CLOSE_norm,diff_CPIAUCSL_norm,gdp_growth_norm
idaho,2005Q4,0.0017227397269073,59849.1,-0.0026330217590918,62.61446523278929,4.296666666666667,-0.0946281257421937,0.5309647817460323,1.8333333333333144,2005Q4,0.48474136300977905,-0.8399179518410789,0.11204837997278598,-0.21606876735788125,-0.024546952981978683,0.054563303202920355,-0.6461575837767212
idaho,2006Q1,0.00182393558331,60754.4,0.0151263761693993,58.77273698002977,4.633333333333333,0.3231746289401334,-0.7393266769073215,1.03333333333336,2006Q1,0.5568531979706126,-0.9365574430322461,0.42440405492876676,0.40665816443151287,-0.4367622411734491,-0.8021931436675944,0.7976352378646921
idaho,2006Q2,0.0018885224059762,61356.4,0.0099087473499861,66.51795769146,5.08,-0.0638839477396797,2.486310803891447,1.799999999999983,2006Q2,0.6028775557092896,-0.741724768915262,0.8388165345733366,-0.17024516417831523,0.60997162032811,0.0188651179166489,0.37345559698999803
idaho,2006Q3,0.0026894182102528,60080.4,-0.0207965265237204,77.0946907637995,5.193333333333334,-0.0346050519280541,-0.9207936507936498,1.9000000000000057,2006Q3,1.1735932758173446,-0.4756647992020262,0.9439659697070341,-0.12660553578759748,-0.4956490898790892,0.12595967377549372,-2.1228032392552283
idaho,2006Q4,0.0026674432499672,60763.0,0.0113614423339392,79.152282906379,5.15,0.0456361831555907,-2.5730158730158728,-0.8333333333333144,2006Q4,1.1579339912802382,-0.42390563128196435,0.9037617739206201,-0.007007525562359369,-1.0318026275968775,-2.801291519698918,0.49155591763775863
idaho,2007Q1,0.0014596676261563,61032.9,0.0044418478350312,64.36294341551952,5.15,0.043360433604336,1.5286859224564149,1.9836666666666645,2007Q1,0.2972770479031997,-0.7959346113180908,0.9037617739206201,-0.010399486289500723,0.29921804185522966,0.21556211884403173,-0.07098910254928592
idaho,2007Q2,0.0008935721100532,61326.9,0.0048170740698869,52.86076776536586,5.109999999999999,-0.0990123648806283,1.1682982045277122,2.313999999999993,2007Q2,-0.10612075790068992,-1.0852742858835274,0.8666502085793145,-0.22260339106801982,0.182270607473412,0.5693311350309967,-0.04048418641656745
idaho,2007Q3,-9.30625484557579e-05,61821.4,0.0080633457748557,79.35522493671498,4.65,-1.4854649657339156,7.857301587301585,1.3079999999999927,2007Q3,-0.8091933755967057,-0.41880058135062587,0.43986720715431116,-2.289084199355792,2.352882271718481,-0.5080400969087373,0.22342925274413747
idaho,2007Q4,-0.0009335109424345,63067.1,0.0201499804274893,85.8195747857287,3.893333333333333,1.8467063738999023,0.4406374007936549,2.5506666666667,2007Q4,-1.4080941412418462,-0.25618848617141754,-0.2621599038853703,2.677452787946881,-0.0538585941153745,0.822788250563582,1.2060411869741292
idaho,2008Q1,-0.0013365776907096,63182.4,0.0018282115397727,138.36254197292502,2.223333333333333,0.2506479798642209,4.090320184426226,2.2799999999999727,2008Q1,-1.6953181824530668,1.065541027361327,-1.8115677568848423,0.298558595565938,1.1304798742054574,0.5329189860389761,-0.28347092973002824
idaho,2008Q2,-0.0016337280583794,64527.5,0.0212891564739547,118.72134661346398,1.94,-0.1015006616894304,-5.447195184426228,2.768000000000029,2008Q2,-1.9070665586581614,0.5714625811408771,-2.0744413447190837,-0.22631214937504643,-1.964486733355549,1.0555404186300803,1.2986532341333388
illinois,2005Q2,0.0014740503438935,739052.6,0.0001634792277176,84.27408673600543,3.1833333333333336,-0.1640467682091113,0.6202945696721329,1.299999999999983,2005Q2,0.30752612533208096,-0.295065566730149,-0.9208901886935286,-0.31953591243517315,0.004440964730289457,-0.5166076613774534,-0.4188093331926663
illinois,2005Q3,0.0014827252041712,743557.6,0.0060956419069495,59.15831402298087,3.783333333333333,0.1880064349783474,-1.1565625000000015,2.933333333333337,2005Q3,0.31370780227905426,-0.9268581705188861,-0.36421670857395816,0.2051925834653537,-0.5721571412086611,1.2326034176499698,0.06346005046384409
illinois,2005Q4,0.0017461832791641,743452.2,-0.0001417509551379,55.80262393625727,4.296666666666667,-0.0946281257421937,0.5309647817460323,1.8333333333333144,2005Q4,0.5014471613629311,-1.0112712682811427,0.11204837997278598,-0.21606876735788125,-0.024546952981978683,0.054563303202920355,-0.4436237525062893
illinois,2006Q1,0.0027938357049341,757875.8,0.0194008437933199,54.84482742723114,4.633333333333333,0.3231746289401334,-0.7393266769073215,1.03333333333336,2006Q1,1.2480008396361408,-1.0353648431534608,0.42440405492876676,0.40665816443151287,-0.4367622411734491,-0.8021931436675944,1.1451383287129717
illinois,2006Q2,0.0030889610607127,758270.4,0.000520665787191,71.7144451699058,5.08,-0.0638839477396797,2.486310803891447,1.799999999999983,2006Q2,1.458306199017396,-0.6110060212949552,0.8388165345733366,-0.17024516417831523,0.60997162032811,0.0188651179166489,-0.3897709957089865
illinois,2006Q3,0.0029849544249023,758160.5,-0.0001449351049441,71.7045970756521,5.193333333333334,-0.0346050519280541,-0.9207936507936498,1.9000000000000057,2006Q3,1.3841914118808056,-0.6112537522002311,0.9439659697070341,-0.12660553578759748,-0.4956490898790892,0.12595967377549372,-0.44388261559679126
illinois,2006Q4,0.0011983457699514,764996.1,0.0090160328848574,46.48092793809443,5.15,0.0456361831555907,-2.5730158730158728,-0.8333333333333144,2006Q4,0.11105995131263553,-1.2457605134936631,0.9037617739206201,-0.007007525562359369,-1.0318026275968775,-2.801291519698918,0.300880234822989
illinois,2007Q1,-0.0004750296154117,764332.9,-0.000866932524231,55.73986531062536,5.15,0.043360433604336,1.5286859224564149,1.9836666666666645,2007Q1,-1.081381853188024,-1.0128499748553434,0.9037617739206201,-0.010399486289500723,0.29921804185522966,0.21556211884403173,-0.502579126334789
illinois,2007Q2,0.0006005773273257,768292.9,0.0051809885456979,54.16792084065133,5.109999999999999,-0.0990123648806283,1.1682982045277122,2.313999999999993,2007Q2,-0.3149078779222075,-1.0523925722917813,0.8666502085793145,-0.22260339106801982,0.182270607473412,0.5693311350309967,-0.010898886848252607
illinois,2007Q3,0.0010186989554438,769950.8,0.0021579009776089,58.32833139506473,4.65,-1.4854649657339156,7.857301587301585,1.3079999999999927,2007Q3,-0.016955778772790114,-0.9477365600306141,0.43986720715431116,-2.289084199355792,2.352882271718481,-0.5080400969087373,-0.25666803665698923
illinois,2007Q4,0.000609611565715,775709.9,0.0074798285812547,85.4391218399034,3.893333333333333,1.8467063738999023,0.4406374007936549,2.5506666666667,2007Q4,-0.3084701093130508,-0.2657588609318731,-0.2621599038853703,2.677452787946881,-0.0538585941153745,0.822788250563582,0.17599082387297096
illinois,2008Q1,-0.0008426917447371,763659.5,-0.0155346734649126,157.81058568662868,2.223333333333333,0.2506479798642209,4.090320184426226,2.2799999999999727,2008Q1,-1.3433766791990476,1.5547607028565646,-1.8115677568848423,0.298558595565938,1.1304798742054574,0.5329189860389761,-1.6950282828390069
illinois,2008Q2,-0.0039224325719633,767475.2,0.0049965986149584,89.61572489799414,1.94,-0.1015006616894304,-5.447195184426228,2.768000000000029,2008Q2,-3.5379898792821236,-0.1606955227971578,-2.0744413447190837,-0.22631214937504643,-1.964486733355549,1.0555404186300803,-0.02588930822720906
indiana,2005Q2,0.0025202972577145,306000.2,0.0079028092472717,99.95409217030726,3.1833333333333336,-0.1640467682091113,0.6202945696721329,1.299999999999983,2005Q2,1.0530782404059198,0.09936830452485623,-0.9208901886935286,-0.31953591243517315,0.004440964730289457,-0.5166076613774534,0.2103780509483167
indiana,2005Q3,0.0016577806052457,307860.8,0.0060803881827526,120.53265603627432,3.783333333333333,0.1880064349783474,-1.1565625000000015,2.933333333333337,2005Q3,0.4384517062295532,0.617026454869953,-0.36421670857395816,0.2051925834653537,-0.5721571412086611,1.2326034176499698,0.06221996239399744
indiana,2005Q4,0.0017398367452407,307916.5,0.0001809259249634,77.94217852932549,4.296666666666667,-0.0946281257421937,0.5309647817460323,1.8333333333333144,2005Q4,0.4969246421301639,-0.4543460642310296,0.11204837997278598,-0.21606876735788125,-0.024546952981978683,0.054563303202920355,-0.41739096212252846
indiana,2006Q1,0.0013500274624469,310651.5,0.0088822781500828,79.73607137479183,4.633333333333333,0.3231746289401334,-0.7393266769073215,1.03333333333336,2006Q1,0.21914782728542662,-0.40922030820890143,0.42440405492876676,0.40665816443151287,-0.4367622411734491,-0.8021931436675944,0.29000632306619983
indiana,2006Q2,-5.900378083593486e-05,311600.5,0.0030548701680177,77.87086885241453,5.08,-0.0638839477396797,2.486310803891447,1.799999999999983,2006Q2,-0.7849232096346087,-0.45613987431864605,0.8388165345733366,-0.17024516417831523,0.60997162032811,0.0188651179166489,-0.18374677640029277
indiana,2006Q3,0.0004194275763823,312644.8,0.0033514066890136,75.7578700197997,5.193333333333334,-0.0346050519280541,-0.9207936507936498,1.9000000000000057,2006Q3,-0.4439945955763707,-0.5092928093094933,0.9439659697070341,-0.12660553578759748,-0.4956490898790892,0.12595967377549372,-0.15963912916516068
indiana,2006Q4,0.0003964626132443,315205.4,0.0081901250236691,54.6067308370319,5.15,0.0456361831555907,-2.5730158730158728,-0.8333333333333144,2006Q4,-0.46035935289507945,-1.0413542135142297,0.9037617739206201,-0.007007525562359369,-1.0318026275968775,-2.801291519698918,0.2337360756503478
indiana,2007Q1,-0.0016919532161329,315549.9,0.001092938128598,53.72935541444853,5.15,0.043360433604336,1.5286859224564149,1.9836666666666645,2007Q1,-1.9485576148707837,-1.0634247788545002,0.9037617739206201,-0.010399486289500723,0.29921804185522966,0.21556211884403173,-0.3432467440494286
indiana,2007Q2,-0.0019295513921533,321548.8,0.0190109393157784,73.34558702308914,5.109999999999999,-0.0990123648806283,1.1682982045277122,2.313999999999993,2007Q2,-2.117869294866814,-0.5699743010948012,0.8666502085793145,-0.22260339106801982,0.182270607473412,0.5693311350309967,1.1134401096592084
indiana,2007Q3,0.00018951827861,324923.4,0.0104948300226903,102.67544525494289,4.65,-1.4854649657339156,7.857301587301585,1.3079999999999927,2007Q3,-0.6078272061819063,0.16782452009965476,0.43986720715431116,-2.289084199355792,2.352882271718481,-0.5080400969087373,0.4211025926339901
indiana,2007Q4,0.0018720748478431,328624.6,0.0113909924616077,120.96115598089284,3.893333333333333,1.8467063738999023,0.4406374007936549,2.5506666666667,2007Q4,0.5911570797949104,0.6278054621028649,-0.2621599038853703,2.677452787946881,-0.0538585941153745,0.822788250563582,0.4939582660945114
indiana,2008Q1,0.0007984354015058,328175.7,-0.0013659963374621,193.059505087314,2.223333333333333,0.2506479798642209,4.090320184426226,2.2799999999999727,2008Q1,-0.17391486399715253,2.4414547665175843,-1.8115677568848423,0.298558595565938,1.1304798742054574,0.5329189860389761,-0.5431517152246462
indiana,2008Q2,-0.0002901247513733,328587.2,0.0012539014924017,125.57069286186004,1.94,-0.1015006616894304,-5.447195184426228,2.768000000000029,2008Q2,-0.9496192542735816,0.7437593426209917,-2.0744413447190837,-0.22631214937504643,-1.964486733355549,1.0555404186300803,-0.3301608415800546
iowa,2005Q2,0.0026661980619773,153673.2,0.0022468070230818,73.57830003097352,3.1833333333333336,-0.1640467682091113,0.6202945696721329,1.299999999999983,2005Q2,1.1570466744076424,-0.5641203558920507,-0.9208901886935286,-0.31953591243517315,0.004440964730289457,-0.5166076613774534,-0.24944020659365304
iowa,2005Q3,0.0014515191960579,154585.8,0.0059385761473047,93.27463161649398,3.783333333333333,0.1880064349783474,-1.1565625000000015,2.933333333333337,2005Q3,0.2914705033732793,-0.06865494617964735,-0.36421670857395816,0.2051925834653537,-0.5721571412086611,1.2326034176499698,0.05069101306663517
iowa,2005Q4,0.0015465761786059,152919.4,-0.0107797740801548,63.44896687805893,4.296666666666667,-0.0946281257421937,0.5309647817460323,1.8333333333333144,2005Q4,0.3592077969843775,-0.8189258854867963,0.11204837997278598,-0.21606876735788125,-0.024546952981978683,0.054563303202920355,-1.3084673404589195
iowa,2006Q1,0.0032838594979724,154648.7,0.0113085717050944,56.507702249320864,4.633333333333333,0.3231746289401334,-0.7393266769073215,1.03333333333336,2006Q1,1.5971901853919692,-0.9935348733720418,0.42440405492876676,0.40665816443151287,-0.4367622411734491,-0.8021931436675944,0.4872576731415683
iowa,2006Q2,0.0015525033772553,155912.3,0.0081707767346248,76.5121680066819,5.08,-0.0638839477396797,2.486310803891447,1.799999999999983,2006Q2,0.3634314992779251,-0.4903182830382877,0.8388165345733366,-0.17024516417831523,0.60997162032811,0.0188651179166489,0.23216311011707444
iowa,2006Q3,0.0007791813470808,154888.1,-0.0065690776160699,75.69132413188224,5.193333333333334,-0.0346050519280541,-0.9207936507936498,1.9000000000000057,2006Q3,-0.1876352399530347,-0.5109667852718972,0.9439659697070341,-0.12660553578759748,-0.4956490898790892,0.12595967377549372,-0.9661486789009384
iowa,2006Q4,0.0008883480245847,157368.7,0.01601543307717,56.62816292739367,5.15,0.0456361831555907,-2.5730158730158728,-0.8333333333333144,2006Q4,-0.10984342405044453,-0.9905046593976056,0.9037617739206201,-0.007007525562359369,-1.0318026275968775,-2.801291519698918,0.8699132501395771
iowa,2007Q1,-0.000854869891408,160806.5,0.0218455131166488,62.53421627506051,5.15,0.043360433604336,1.5286859224564149,1.9836666666666645,2007Q1,-1.352054786525558,-0.8419366314387211,0.9037617739206201,-0.010399486289500723,0.29921804185522966,0.21556211884403173,1.343883580918102
iowa,2007Q2,-0.0002041096423484,163468.8,0.0165559228016278,56.29314150522473,5.109999999999999,-0.0990123648806283,1.1682982045277122,2.313999999999993,2007Q2,-0.8883251700429133,-0.9989321945188863,0.8666502085793145,-0.22260339106801982,0.182270607473412,0.5693311350309967,0.9138536577753116
iowa,2007Q3,0.000731485967045,163228.4,-0.0014706170229425,87.85154504041292,4.65,-1.4854649657339156,7.857301587301585,1.3079999999999927,2007Q3,-0.22162281114220522,-0.20507384229018608,0.43986720715431116,-2.289084199355792,2.352882271718481,-0.5080400969087373,-0.5516571046134092
iowa,2007Q4,0.0014355194233324,163848.5,0.0037989712574528,84.02261879738256,3.893333333333333,1.8467063738999023,0.4406374007936549,2.5506666666667,2007Q4,0.280069117869897,-0.3013912962041037,-0.2621599038853703,2.677452787946881,-0.0538585941153745,0.822788250563582,-0.12325329481787792
iowa,2008Q1,0.0008745665719272,163884.0,0.0002166635642071,139.91033165954337,2.223333333333333,0.2506479798642209,4.090320184426226,2.2799999999999727,2008Q1,-0.11966404195799425,1.1044760060856271,-1.8115677568848423,0.298558595565938,1.1304798742054574,0.5329189860389761,-0.41448558508158234
iowa,2008Q2,0.0005998339475425,162965.8,-0.0056027434038711,110.74451225169686,1.94,-0.1015006616894304,-5.447195184426228,2.768000000000029,2008Q2,-0.3154376079145702,0.37080361639404213,-2.0744413447190837,-0.22631214937504643,-1.964486733355549,1.0555404186300803,-0.887588222938585
kansas,2005Q2,0.0008620956925896,129763.8,-0.0004352169884063,78.22110527277177,3.1833333333333336,-0.1640467682091113,0.6202945696721329,1.299999999999983,2005Q2,-0.12855074962150567,-0.4473296026822734,-0.9208901886935286,-0.31953591243517315,0.004440964730289457,-0.5166076613774534,-0.46748177708204114
kansas,2005Q3,0.0007061271579943,130490.5,0.0056001750873508,76.95103693392633,3.783333333333333,0.1880064349783474,-1.1565625000000015,2.933333333333337,2005Q3,-0.23969341519727977,-0.4792784418423233,-0.36421670857395816,0.2051925834653537,-0.5721571412086611,1.2326034176499698,0.023179887792874405
kansas,2005Q4,0.0004359061727416,128278.3,-0.0169529582613293,120.316581620264,4.296666666666667,-0.0946281257421937,0.5309647817460323,1.8333333333333144,2005Q4,-0.4322520019239261,0.6115910569842055,0.11204837997278598,-0.21606876735788125,-0.024546952981978683,0.054563303202920355,-1.810331144814101
kansas,2006Q1,0.0009220789300078,135170.4,0.0537277154436877,113.27056985157454,4.633333333333333,0.3231746289401334,-0.7393266769073215,1.03333333333336,2006Q1,-0.08580689161308301,0.43434713251765383,0.42440405492876676,0.40665816443151287,-0.4367622411734491,-0.8021931436675944,3.9358236367265653
kansas,2006Q2,0.0011236387085603,136100.7,0.0068824239626428,100.59423388620796,5.08,-0.0638839477396797,2.486310803891447,1.799999999999983,2006Q2,0.05782394469191262,0.11547120552272033,0.8388165345733366,-0.17024516417831523,0.60997162032811,0.0188651179166489,0.12742338349913107
kansas,2006Q3,0.0015357107701989,135685.8,-0.0030484780754251,84.85147159529524,5.193333333333334,-0.0346050519280541,-0.9207936507936498,1.9000000000000057,2006Q3,0.3514651426338902,-0.2805413278063858,0.9439659697070341,-0.12660553578759748,-0.4956490898790892,0.12595967377549372,-0.6799331008096101
kansas,2006Q4,0.0015996427732588,137586.3,0.0140066241272116,68.37692088834977,5.15,0.0456361831555907,-2.5730158730158728,-0.8333333333333144,2006Q4,0.3970228780714453,-0.694962154365029,0.9037617739206201,-0.007007525562359369,-1.0318026275968775,-2.801291519698918,0.7066023116901349
kansas,2007Q1,0.0003860992732983,142266.3,0.0340150145763058,62.30195312502326,5.15,0.043360433604336,1.5286859224564149,1.9836666666666645,2007Q1,-0.46774423490897404,-0.8477792603716588,0.9037617739206201,-0.010399486289500723,0.29921804185522966,0.21556211884403173,2.3332323708463822
kansas,2007Q2,0.0001093078634682,143418.0,0.008095381689128,84.3217264101107,5.109999999999999,-0.0990123648806283,1.1682982045277122,2.313999999999993,2007Q2,-0.6649848846132053,-0.2938671805968405,0.8666502085793145,-0.22260339106801982,0.182270607473412,0.5693311350309967,0.22603368918096414
kansas,2007Q3,0.000581063058544,143598.3,0.0012571643726728,70.81782372346653,4.65,-1.4854649657339156,7.857301587301585,1.3079999999999927,2007Q3,-0.3288136817741699,-0.6335607244582357,0.43986720715431116,-2.289084199355792,2.352882271718481,-0.5080400969087373,-0.3298955779077016
kansas,2007Q4,0.0004092022304728,145063.8,0.0102055525726976,104.83141230321483,3.893333333333333,1.8467063738999023,0.4406374007936549,2.5506666666667,2007Q4,-0.4512811434930068,0.2220583296931012,-0.2621599038853703,2.677452787946881,-0.0538585941153745,0.822788250563582,0.3975850889751441
kansas,2008Q1,0.0004285984097529,147756.9,0.0185649348769301,276.103651972433,2.223333333333333,0.2506479798642209,4.090320184426226,2.2799999999999727,2008Q1,-0.43745948983209665,4.530447941820348,-1.8115677568848423,0.298558595565938,1.1304798742054574,0.5329189860389761,1.077181109786452
kansas,2008Q2,0.000208704504603,149440.6,0.0113950685213348,138.00825857841633,1.94,-0.1015006616894304,-5.447195184426228,2.768000000000029,2008Q2,-0.5941551645439291,1.0566289532295334,-2.0744413447190837,-0.22631214937504643,-1.964486733355549,1.0555404186300803,0.4942896391398287
kentucky,2005Q2,0.0017545276913076,181836.1,0.015173779102291,90.9968822783377,3.1833333333333336,-0.1640467682091113,0.6202945696721329,1.299999999999983,2005Q2,0.5073933620546147,-0.12595221517370697,-0.9208901886935286,-0.31953591243517315,0.004440964730289457,-0.5166076613774534,0.8014889729129951
kentucky,2005Q3,0.0006959119088854,183252.4,0.0077888824056389,56.77999399976974,3.783333333333333,0.1880064349783474,-1.1565625000000015,2.933333333333337,2005Q3,-0.24697276816696465,-0.9866853164831522,-0.36421670857395816,0.2051925834653537,-0.5721571412086611,1.2326034176499698,0.20111609528945784
kentucky,2005Q4,0.0003595234348173,183864.8,0.0033418389063388,42.747830850086665,4.296666666666667,-0.0946281257421937,0.5309647817460323,1.8333333333333144,2005Q4,-0.48668209013954167,-1.3396673646336834,0.11204837997278598,-0.21606876735788125,-0.024546952981978683,0.054563303202920355,-0.16041696499048108
kentucky,2006Q1,0.0021496352199611,186066.1,0.0119723840561107,84.2001856871775,4.633333333333333,0.3231746289401334,-0.7393266769073215,1.03333333333336,2006Q1,0.7889456895003445,-0.2969245633294257,0.42440405492876676,0.40665816443151287,-0.4367622411734491,-0.8021931436675944,0.541223889292212
kentucky,2006Q2,0.0021886571052748,187093.7,0.0055227685215093,55.15785536384311,5.08,-0.0638839477396797,2.486310803891447,1.799999999999983,2006Q2,0.8167525568329778,-1.0274905588385634,0.8388165345733366,-0.17024516417831523,0.60997162032811,0.0188651179166489,0.01688693548898026
kentucky,2006Q3,0.0030295504423277,186245.3,-0.004534626232738,83.0708143922271,5.193333333333334,-0.0346050519280541,-0.9207936507936498,1.9000000000000057,2006Q3,1.415970387451638,-0.32533413842925696,0.9439659697070341,-0.12660553578759748,-0.4956490898790892,0.12595967377549372,-0.8007530773687075
kentucky,2006Q4,0.002501261573708,185925.5,-0.0017170903104668,109.36047596235083,5.15,0.0456361831555907,-2.5730158730158728,-0.8333333333333144,2006Q4,1.0395134744931656,0.33598788920239697,0.9037617739206201,-0.007007525562359369,-1.0318026275968775,-2.801291519698918,-0.5716947412881891
kentucky,2007Q1,-0.0004129154970932,183605.0,-0.0124808054839169,82.84260775603397,5.15,0.043360433604336,1.5286859224564149,1.9836666666666645,2007Q1,-1.037119536447535,-0.3310747248937762,0.9037617739206201,-0.010399486289500723,0.29921804185522966,0.21556211884403173,-1.446756765586239
kentucky,2007Q2,-0.0017126246849904,185160.8,0.0084736254459301,116.69181301663836,5.109999999999999,-0.0990123648806283,1.1682982045277122,2.313999999999993,2007Q2,-1.9632880356966933,0.5204092319062653,0.8666502085793145,-0.22260339106801982,0.182270607473412,0.5693311350309967,0.25678392199293604
kentucky,2007Q3,-0.0008739033052439,185752.1,0.0031934405122466,72.1741706370135,4.65,-1.4854649657339156,7.857301587301585,1.3079999999999927,2007Q3,-1.3656179347221975,-0.5994415294033183,0.43986720715431116,-2.289084199355792,2.352882271718481,-0.5080400969087373,-0.17248136813050555
kentucky,2007Q4,-7.406392473182273e-05,188642.3,0.0155594472417808,95.9557568189973,3.893333333333333,1.8467063738999023,0.4406374007936549,2.5506666666667,2007Q4,-0.7956550187196069,-0.0012106715348641458,-0.2621599038853703,2.677452787946881,-0.0538585941153745,0.822788250563582,0.8328427887108758
kentucky,2008Q1,-0.0005729363357912,188247.3,-0.0020939100085187,239.87335717291435,2.223333333333333,0.2506479798642209,4.090320184426226,2.2799999999999727,2008Q1,-1.1511498606197454,3.6190671712995552,-1.8115677568848423,0.298558595565938,1.1304798742054574,0.5329189860389761,-0.6023292018307737
kentucky,2008Q2,-0.0007619518956609,190012.5,0.0093770269215016,133.13775353052657,1.94,-0.1015006616894304,-5.447195184426228,2.768000000000029,2008Q2,-1.2858417278846752,0.934110362974227,-2.0744413447190837,-0.22631214937504643,-1.964486733355549,1.0555404186300803,0.3302281102893133
louisiana,2005Q2,0.0014010429582556,252624.8,0.0095792713679294,100.2864586620354,3.1833333333333336,-0.1640467682091113,0.6202945696721329,1.299999999999983,2005Q2,0.25550130207161287,0.10772905430629348,-0.9208901886935286,-0.31953591243517315,0.004440964730289457,-0.5166076613774534,0.34667005731618017
louisiana,2005Q3,-0.0031423843165564,248166.9,-0.0176463276764593,253.15564770332267,3.783333333333333,0.1880064349783474,-1.1565625000000015,2.933333333333337,2005Q3,-2.982130054038452,3.9531860142421578,-0.36421670857395816,0.2051925834653537,-0.5721571412086611,1.2326034176499698,-1.866700273336436
louisiana,2005Q4,-0.0031482495401423,247224.2,-0.003798653245054,245.29075090395835,4.296666666666667,-0.0946281257421937,0.5309647817460323,1.8333333333333144,2005Q4,-2.986309593105266,3.7553428626825296,0.11204837997278598,-0.21606876735788125,-0.024546952981978683,0.054563303202920355,-0.7409203893001868
louisiana,2006Q1,0.0007854989061286,249031.9,0.0073119864479285,177.41404134286498,4.633333333333333,0.3231746289401334,-0.7393266769073215,1.03333333333336,2006Q1,-0.183133368121471,2.0478897988165623,0.42440405492876676,0.40665816443151287,-0.4367622411734491,-0.8021931436675944,0.16234569534771937
louisiana,2006Q2,0.0009061956685028,248218.9,-0.0032646419996795,149.170930410796,5.08,-0.0638839477396797,2.486310803891447,1.799999999999983,2006Q2,-0.09712525160334208,1.3374283370590043,0.8388165345733366,-0.17024516417831523,0.60997162032811,0.0188651179166489,-0.6975066651496293
louisiana,2006Q3,0.0017373654597781,245891.8,-0.0093751926223184,103.48391742920444,5.193333333333334,-0.0346050519280541,-0.9207936507936498,1.9000000000000057,2006Q3,0.49516361222483907,0.18816180957522657,0.9439659697070341,-0.12660553578759748,-0.4956490898790892,0.12595967377549372,-1.1942785242388911
louisiana,2006Q4,0.0022120089904151,245416.2,-0.001934184059818,134.8466052062603,5.15,0.0456361831555907,-2.5730158730158728,-0.8333333333333144,2006Q4,0.8333930334999328,0.9770968902866312,0.9037617739206201,-0.007007525562359369,-1.0318026275968775,-2.801291519698918,-0.5893438979881265
louisiana,2007Q1,0.0002096884501646,236389.5,-0.0367811904837578,100.52841465927152,5.15,0.043360433604336,1.5286859224564149,1.9836666666666645,2007Q1,-0.5934540081678599,0.11381550887182769,0.9037617739206201,-0.010399486289500723,0.29921804185522966,0.21556211884403173,-3.422314809116935
louisiana,2007Q2,-0.0004570805014551,234038.1,-0.0099471423223111,89.87774117335464,5.109999999999999,-0.0990123648806283,1.1682982045277122,2.313999999999993,2007Q2,-1.0685913735246986,-0.15410444766932835,0.8666502085793145,-0.22260339106801982,0.182270607473412,0.5693311350309967,-1.2407765459913427
louisiana,2007Q3,0.002097296547098,233026.0,-0.0043245095563499,118.74181456783988,4.65,-1.4854649657339156,7.857301587301585,1.3079999999999927,2007Q3,0.751649323090304,0.5719774568859771,0.43986720715431116,-2.289084199355792,2.352882271718481,-0.5080400969087373,-0.7836711385384725
louisiana,2007Q4,0.0023362007653677,233412.1,0.0016568966553087,58.15261051651317,3.893333333333333,1.8467063738999023,0.4406374007936549,2.5506666666667,2007Q4,0.9218916845043422,-0.952156856099887,-0.2621599038853703,2.677452787946881,-0.0538585941153745,0.822788250563582,-0.29739838388277534
louisiana,2008Q1,0.0010454975360575,232582.2,-0.0035555140457584,72.43203332752117,2.223333333333333,0.2506479798642209,4.090320184426226,2.2799999999999727,2008Q1,0.002140801770088478,-0.5929549385857751,-1.8115677568848423,0.298558595565938,1.1304798742054574,0.5329189860389761,-0.7211538053193494
louisiana,2008Q2,0.001165801641746,236561.9,0.0171109397021782,60.53420512568133,1.94,-0.1015006616894304,-5.447195184426228,2.768000000000029,2008Q2,0.0878691124234121,-0.892247337229489,-2.0744413447190837,-0.22631214937504643,-1.964486733355549,1.0555404186300803,0.9589750870113092
maine,2005Q2,0.002667965266269,59462.3,0.0057388833448912,136.189000884519,3.1833333333333336,-0.1640467682091113,0.6202945696721329,1.299999999999983,2005Q2,1.158305978382679,1.0108651390509622,-0.9208901886935286,-0.31953591243517315,0.004440964730289457,-0.5166076613774534,0.03445650805588088
maine,2005Q3,0.0013788303418646,59602.2,0.0023527512390202,77.5993727970007,3.783333333333333,0.1880064349783474,-1.1565625000000015,2.933333333333337,2005Q3,0.23967266457422448,-0.46296941532971464,-0.36421670857395816,0.2051925834653537,-0.5721571412086611,1.2326034176499698,-0.24082721762397089
maine,2005Q4,0.0002941738906395,60171.2,0.0095466274734825,65.3938638147926,4.296666666666667,-0.0946281257421937,0.5309647817460323,1.8333333333333144,2005Q4,-0.5332499607227239,-0.7700015894358736,0.11204837997278598,-0.21606876735788125,-0.024546952981978683,0.054563303202920355,0.34401619367380726
maine,2006Q1,0.000662434259405,59870.5,-0.0049974073975589,56.701900775590765,4.633333333333333,0.3231746289401334,-0.7393266769073215,1.03333333333336,2006Q1,-0.27082883125121193,-0.9886497681449042,0.42440405492876676,0.40665816443151287,-0.4367622411734491,-0.8021931436675944,-0.8383759813911097
maine,2006Q2,0.0005486721376881,60199.8,0.0055002046082794,66.99873419001149,5.08,-0.0638839477396797,2.486310803891447,1.799999999999983,2006Q2,-0.35189534560924923,-0.7296307338508834,0.8388165345733366,-0.17024516417831523,0.60997162032811,0.0188651179166489,0.015052548080091469
