"State","Lag_Order","Equation","Variable","Coefficient","Std_Error","P_Value","CI_Lower","CI_Upper","Significant"
"idaho",2,"composite_rates","EPU_value_Quarterly_lag2",0.0405532292711428,0.148203916439576,0.784367983208212,-0.249926446950427,0.331032905492712,FALSE
"idaho",2,"composite_rates","composite_rates_lag2",0.144514428957408,0.209852164781951,0.491044340916755,-0.266795814015215,0.555824671930031,FALSE
"idaho",2,"composite_rates","growth_STLFSI4_lag2",0.0520171229873702,0.1417730410888,0.713690484970332,-0.225858037546678,0.329892283521419,FALSE
"idaho",2,"growth_STLFSI4","gdp_growth_lag1",0.0080473577935684,0.187020590354306,0.965678208548752,-0.358512999300872,0.374607714888009,FALSE
"idaho",2,"growth_STLFSI4","employment_growth_lag1",-0.0464996875499302,0.200236380969662,0.816364060351181,-0.438962994250468,0.345963619150608,FALSE
"idaho",2,"growth_STLFSI4","EPU_value_Quarterly_lag1",0.0318192734436152,0.203387636195244,0.875681126917463,-0.366820493499062,0.430459040386293,FALSE
"idaho",2,"growth_STLFSI4","composite_rates_lag1",0.0169735360279319,0.203964959422714,0.933678278283859,-0.382797784440587,0.416744856496451,FALSE
"idaho",2,"growth_STLFSI4","growth_STLFSI4_lag1",0.197753011639723,0.218433343410484,0.365293611580228,-0.230376341444826,0.625882364724271,FALSE
"idaho",2,"growth_STLFSI4","gdp_growth_lag2",-0.0130066440803911,0.143539910963719,0.927799757991083,-0.294344869569281,0.268331581408499,FALSE
"idaho",2,"growth_STLFSI4","employment_growth_lag2",-0.00178862218923767,0.150337545922377,0.990507491961181,-0.296450212197097,0.292872967818622,FALSE
"idaho",2,"growth_STLFSI4","EPU_value_Quarterly_lag2",-0.0340123467241676,0.147682135466393,0.817852605220483,-0.323469332238298,0.255444638789963,FALSE
"idaho",2,"growth_STLFSI4","composite_rates_lag2",0.0113906500497326,0.15275645062619,0.940558919722171,-0.2880119931776,0.310793293277066,FALSE
"idaho",2,"growth_STLFSI4","growth_STLFSI4_lag2",0.114500025466024,0.183518931416906,0.53268408381795,-0.245197080111111,0.47419713104316,FALSE
"illinois",2,"gdp_growth","gdp_growth_lag1",0.349149529469741,0.23795367090445,0.142294340141135,-0.117239665502981,0.815538724442464,FALSE
"illinois",2,"gdp_growth","employment_growth_lag1",-0.0141734678200367,0.204993207128117,0.944877259674308,-0.415960153791147,0.387613218151073,FALSE
"illinois",2,"gdp_growth","EPU_value_Quarterly_lag1",0.029682774476889,0.195610198323178,0.879388446594847,-0.353713214236541,0.413078763190319,FALSE
"illinois",2,"gdp_growth","composite_rates_lag1",-0.020880125854176,0.203225039252332,0.918166259165518,-0.419201202788748,0.377440951080396,FALSE
"illinois",2,"gdp_growth","growth_STLFSI4_lag1",-0.249481680646204,0.179096049280583,0.163618298089666,-0.600509937236147,0.10154657594374,FALSE
"illinois",2,"gdp_growth","gdp_growth_lag2",0.237265933987216,0.199787319904645,0.234993971848141,-0.154317213025888,0.62884908100032,FALSE
"illinois",2,"gdp_growth","employment_growth_lag2",-0.0025785996000858,0.152472694000015,0.986506916844784,-0.301425079840114,0.296267880639943,FALSE
"illinois",2,"gdp_growth","EPU_value_Quarterly_lag2",0.0120710016629408,0.155264872520429,0.93803123496424,-0.2922481484771,0.316390151802982,FALSE
"illinois",2,"gdp_growth","composite_rates_lag2",-0.0253491340616392,0.151803027486921,0.867380267896044,-0.322883067936004,0.272184799812725,FALSE
"illinois",2,"gdp_growth","growth_STLFSI4_lag2",0.131206616521666,0.144338184105272,0.363338397057523,-0.151696224324668,0.414109457367999,FALSE
"illinois",2,"employment_growth","gdp_growth_lag1",0.059316068956958,0.190224133726681,0.755175806979429,-0.313523233147337,0.432155371061253,FALSE
"illinois",2,"employment_growth","employment_growth_lag1",0.906513173614159,0.268932472605648,0.000749547058134908,0.379405527307089,1.43362081992123,TRUE
"illinois",2,"employment_growth","EPU_value_Quarterly_lag1",-0.138266111483168,0.193528987407995,0.474951115000952,-0.517582926802838,0.241050703836502,FALSE
"illinois",2,"employment_growth","composite_rates_lag1",0.0503722089216265,0.203231417934796,0.80424551021083,-0.347961370230574,0.448705788073827,FALSE
"illinois",2,"employment_growth","growth_STLFSI4_lag1",-0.0493497350400102,0.178803032051528,0.78254764443199,-0.399803677861005,0.301104207780985,FALSE
"illinois",2,"employment_growth","gdp_growth_lag2",0.0208780329849844,0.148716636692743,0.888353429045854,-0.270606574932793,0.312362640902762,FALSE
"illinois",2,"employment_growth","employment_growth_lag2",0.155482261658831,0.209128668262372,0.457193211184188,-0.254409928135418,0.56537445145308,FALSE
"illinois",2,"employment_growth","EPU_value_Quarterly_lag2",-0.0343656731165252,0.155202974600814,0.824762258370888,-0.338563503334121,0.269832157101071,FALSE
"illinois",2,"employment_growth","composite_rates_lag2",-0.0245006133061729,0.151826082183468,0.871799719289968,-0.322079734385771,0.273078507773425,FALSE
"illinois",2,"employment_growth","growth_STLFSI4_lag2",-0.0185729673148308,0.143510092450036,0.897025923188789,-0.299852748516901,0.262706813887239,FALSE
"illinois",2,"EPU_value_Quarterly","gdp_growth_lag1",0.157875097291118,0.192024722337184,0.410985688065534,-0.218493358489763,0.534243553072,FALSE
"illinois",2,"EPU_value_Quarterly","employment_growth_lag1",-0.0165583592949001,0.20462726161699,0.935505880346923,-0.4176277920642,0.3845110734744,FALSE
"illinois",2,"EPU_value_Quarterly","EPU_value_Quarterly_lag1",0.729379052962774,0.244423186631841,0.00284429692839183,0.250309607164366,1.20844849876118,TRUE
"illinois",2,"EPU_value_Quarterly","composite_rates_lag1",0.0276019664579306,0.205203315197957,0.892999040027942,-0.374596531330064,0.429800464245925,FALSE
"illinois",2,"EPU_value_Quarterly","growth_STLFSI4_lag1",0.116611776204747,0.179417144352246,0.51572594787624,-0.235045826725654,0.468269379135149,FALSE
"illinois",2,"EPU_value_Quarterly","gdp_growth_lag2",0.00560514804993347,0.148773604675462,0.969946259659019,-0.285991117113972,0.297201413213838,FALSE
"illinois",2,"EPU_value_Quarterly","employment_growth_lag2",-0.0289183111440487,0.152470483537569,0.849571664896779,-0.327760458877684,0.269923836589587,FALSE
"illinois",2,"EPU_value_Quarterly","EPU_value_Quarterly_lag2",0.132401353361134,0.215753453814112,0.539433626777695,-0.290475416114525,0.555278122836794,FALSE
"illinois",2,"EPU_value_Quarterly","composite_rates_lag2",0.0293652759368832,0.151876518783939,0.846685123192141,-0.268312700879637,0.327043252753403,FALSE
"illinois",2,"EPU_value_Quarterly","growth_STLFSI4_lag2",-0.160149754142019,0.144177857720817,0.266663435472352,-0.44273835527482,0.122438846990783,FALSE
"illinois",2,"composite_rates","gdp_growth_lag1",0.0254347174695064,0.190037445056569,0.893528655961452,-0.347038674841368,0.397908109780381,FALSE
"illinois",2,"composite_rates","employment_growth_lag1",0.0658762572573447,0.204763558448076,0.747665841604054,-0.335460317300885,0.467212831815574,FALSE
"illinois",2,"composite_rates","EPU_value_Quarterly_lag1",-0.0573801755441712,0.195767373471613,0.769442755817185,-0.441084227548533,0.326323876460191,FALSE
"illinois",2,"composite_rates","composite_rates_lag1",0.917611279956086,0.265794539267108,0.000555761220693527,0.396653982992555,1.43856857691962,TRUE
"illinois",2,"composite_rates","growth_STLFSI4_lag1",-0.0547931617232868,0.179215637569733,0.75980358087561,-0.406055811359963,0.29646948791339,FALSE
"illinois",2,"composite_rates","gdp_growth_lag2",0.00584051236601689,0.148680808756039,0.968665381379725,-0.28557387279582,0.297254897527854,FALSE
"illinois",2,"composite_rates","employment_growth_lag2",0.0289689912685606,0.152520374041687,0.849359890807208,-0.269970941853147,0.327908924390268,FALSE
"illinois",2,"composite_rates","EPU_value_Quarterly_lag2",0.0165840051616626,0.155340225376394,0.914979980496991,-0.28788283657607,0.321050846899395,FALSE
"illinois",2,"composite_rates","composite_rates_lag2",0.132361605568087,0.207803343143631,0.524153443724082,-0.27493294699343,0.539656158129605,FALSE
"illinois",2,"composite_rates","growth_STLFSI4_lag2",0.060528730436718,0.143702048363299,0.673601790344249,-0.221127284355349,0.342184745228785,FALSE
"illinois",2,"growth_STLFSI4","gdp_growth_lag1",-0.01940722817656,0.191098882186341,0.919109146853,-0.393961037261789,0.355146580908669,FALSE
"illinois",2,"growth_STLFSI4","employment_growth_lag1",0.03600352157721,0.204453465346618,0.860218200039426,-0.364725270502161,0.436732313656581,FALSE
"illinois",2,"growth_STLFSI4","EPU_value_Quarterly_lag1",-0.0619572040310013,0.194970700518138,0.750654099448266,-0.444099777046551,0.320185368984549,FALSE
"illinois",2,"growth_STLFSI4","composite_rates_lag1",-0.0089289586314193,0.203426750241047,0.964989897765635,-0.407645389103871,0.389787471841033,FALSE
"illinois",2,"growth_STLFSI4","growth_STLFSI4_lag1",0.214952897131777,0.218642566476903,0.325546092615572,-0.213586533162953,0.643492327426507,FALSE
"illinois",2,"growth_STLFSI4","gdp_growth_lag2",0.032512491339959,0.148748779904166,0.826982560011582,-0.259035117272206,0.324060099952124,FALSE
"illinois",2,"growth_STLFSI4","employment_growth_lag2",0.0206542507154963,0.152450774714642,0.892231236506618,-0.278149267725203,0.319457769156195,FALSE
"illinois",2,"growth_STLFSI4","EPU_value_Quarterly_lag2",-0.0172645983941285,0.155235232168545,0.911445284782545,-0.321525653444477,0.28699645665622,FALSE
"illinois",2,"growth_STLFSI4","composite_rates_lag2",0.0138942766596449,0.151879206107318,0.927109277931165,-0.283788967310699,0.311577520629989,FALSE
"illinois",2,"growth_STLFSI4","growth_STLFSI4_lag2",0.126915558502416,0.188417977266761,0.500575073147457,-0.242383676940435,0.496214793945267,FALSE
"indiana",2,"gdp_growth","gdp_growth_lag1",0.383076984970362,0.22977836825818,0.0954828704864437,-0.0672886168156716,0.833442586756395,FALSE
"indiana",2,"gdp_growth","employment_growth_lag1",-0.16969942100281,0.192938348063664,0.379101739480524,-0.547858583207592,0.208459741201971,FALSE
"indiana",2,"gdp_growth","EPU_value_Quarterly_lag1",-0.13525565549763,0.192104884775791,0.481387984679409,-0.51178122965818,0.24126991866292,FALSE
"indiana",2,"gdp_growth","composite_rates_lag1",0.0686676817611723,0.2058889080474,0.738743213074489,-0.334874578011732,0.472209941534076,FALSE
"indiana",2,"gdp_growth","growth_STLFSI4_lag1",-0.134139607190725,0.18070020876061,0.457886007686238,-0.488312016361521,0.220032801980071,FALSE
"indiana",2,"gdp_growth","gdp_growth_lag2",0.225750354021845,0.190608797558,0.236268680317552,-0.147842889191834,0.599343597235524,FALSE
"indiana",2,"gdp_growth","employment_growth_lag2",-0.00273351942691608,0.146302687401243,0.985093192093962,-0.289486786733352,0.28401974787952,FALSE
"indiana",2,"gdp_growth","EPU_value_Quarterly_lag2",-0.0219814255198852,0.154584970850874,0.886924879517294,-0.324967968387599,0.281005117347829,FALSE
"indiana",2,"gdp_growth","composite_rates_lag2",0.0165405369649961,0.153495569753695,0.914186826062546,-0.284310779752246,0.317391853682238,FALSE
"indiana",2,"gdp_growth","growth_STLFSI4_lag2",0.0606797527525055,0.143285373223306,0.671938658269368,-0.220159578765174,0.341519084270185,FALSE
"indiana",2,"employment_growth","gdp_growth_lag1",0.123559561670877,0.187444652281267,0.509780887878879,-0.243831956800407,0.490951080142161,FALSE
"indiana",2,"employment_growth","employment_growth_lag1",0.72633777191096,0.244891934575934,0.00301747384708425,0.246349580142129,1.20632596367979,TRUE
"indiana",2,"employment_growth","EPU_value_Quarterly_lag1",0.0243573547850459,0.191714204004141,0.898900555848604,-0.35140248506307,0.400117194633161,FALSE
"indiana",2,"employment_growth","composite_rates_lag1",0.0286922243682219,0.206119964975202,0.889290861633903,-0.375302906983174,0.432687355719618,FALSE
"indiana",2,"employment_growth","growth_STLFSI4_lag1",-0.152835587262631,0.181039224279952,0.398550636378336,-0.507672466851337,0.202001292326076,FALSE
"indiana",2,"employment_growth","gdp_growth_lag2",0.0516413923368459,0.145170109897025,0.722042625612029,-0.232892023061323,0.336174807735015,FALSE
"indiana",2,"employment_growth","employment_growth_lag2",0.0557814437376866,0.19215653902423,0.771593106522104,-0.320845372749805,0.432408260225178,FALSE
"indiana",2,"employment_growth","EPU_value_Quarterly_lag2",-0.0146431533870643,0.154919335902616,0.924695184436346,-0.318285051756192,0.288998744982063,FALSE
"indiana",2,"employment_growth","composite_rates_lag2",-0.00264984050230518,0.154006923132268,0.986272289147618,-0.30450340984155,0.299203728836939,FALSE
"indiana",2,"employment_growth","growth_STLFSI4_lag2",-0.0174006955593688,0.143030756636107,0.903170653728077,-0.297740978566139,0.262939587447401,FALSE
"indiana",2,"EPU_value_Quarterly","gdp_growth_lag1",0.14151669371401,0.18602956552099,0.446823418733717,-0.223101254707131,0.506134642135151,FALSE
"indiana",2,"EPU_value_Quarterly","employment_growth_lag1",-0.0363163956444875,0.193903995575716,0.851432792816426,-0.41636822697289,0.343735435683915,FALSE
"indiana",2,"EPU_value_Quarterly","EPU_value_Quarterly_lag1",0.765762514834618,0.241011026807138,0.0014865705188627,0.293380902292628,1.23814412737661,TRUE
"indiana",2,"EPU_value_Quarterly","composite_rates_lag1",0.0557067559546503,0.209144183131953,0.78996524022701,-0.354215842983978,0.465629354893279,FALSE
"indiana",2,"EPU_value_Quarterly","growth_STLFSI4_lag1",0.107819837148723,0.180412177371636,0.550086444192302,-0.245788030499683,0.461427704797128,FALSE
"indiana",2,"EPU_value_Quarterly","gdp_growth_lag2",0.0402050575880717,0.145485857730869,0.782279040655381,-0.244947223564432,0.325357338740575,FALSE
"indiana",2,"EPU_value_Quarterly","employment_growth_lag2",-0.0830907542471957,0.145348004992794,0.567547146309922,-0.367972844033072,0.20179133553868,FALSE
"indiana",2,"EPU_value_Quarterly","EPU_value_Quarterly_lag2",0.186927403939714,0.214134421186842,0.382693485422074,-0.232776061586495,0.606630869465924,FALSE
"indiana",2,"EPU_value_Quarterly","composite_rates_lag2",0.0420364922257305,0.15364129384388,0.78439086228741,-0.259100443708275,0.343173428159736,FALSE
"indiana",2,"EPU_value_Quarterly","growth_STLFSI4_lag2",-0.113854364574212,0.143053145712306,0.426096801282542,-0.394238530170332,0.166529801021909,FALSE
"indiana",2,"composite_rates","gdp_growth_lag1",-0.0720632459796923,0.185998792979809,0.698430998809938,-0.436620880220117,0.292494388260733,FALSE
"indiana",2,"composite_rates","employment_growth_lag1",0.0216979065537635,0.193699777223222,0.910808950629435,-0.357953656803752,0.401349469911279,FALSE
"indiana",2,"composite_rates","EPU_value_Quarterly_lag1",-0.0604828684984308,0.195382342259553,0.75689436918801,-0.443432259327155,0.322466522330293,FALSE
"indiana",2,"composite_rates","composite_rates_lag1",0.947751694442637,0.271126330936424,0.000472980887585337,0.416344085807247,1.47915930307803,TRUE
"indiana",2,"composite_rates","growth_STLFSI4_lag1",-0.0726047385491164,0.180462175282129,0.687443659892736,-0.426310602102089,0.281101125003857,FALSE
"indiana",2,"composite_rates","gdp_growth_lag2",-0.0536963302773663,0.145161678493625,0.711451737990807,-0.338213220124871,0.230820559570138,FALSE
"indiana",2,"composite_rates","employment_growth_lag2",0.0748434886364407,0.145746934368527,0.607589913487529,-0.210820502725873,0.360507479998754,FALSE
"indiana",2,"composite_rates","EPU_value_Quarterly_lag2",0.00141377885991929,0.15473375822867,0.992709951320488,-0.301864387268273,0.304691944988112,FALSE
"indiana",2,"composite_rates","composite_rates_lag2",0.148890301597788,0.211408604978946,0.481260040872913,-0.265470564160947,0.563251167356522,FALSE
"indiana",2,"composite_rates","growth_STLFSI4_lag2",0.0417919465115036,0.142935617380933,0.769993794535984,-0.238361863555126,0.321945756578133,FALSE
"indiana",2,"growth_STLFSI4","gdp_growth_lag1",-0.068696121209872,0.186919833070808,0.713233792908662,-0.435058994028655,0.297666751608911,FALSE
"indiana",2,"growth_STLFSI4","employment_growth_lag1",0.137380164264636,0.193563881214394,0.477864949151828,-0.242005042915576,0.516765371444849,FALSE
"indiana",2,"growth_STLFSI4","EPU_value_Quarterly_lag1",-0.0203998573832056,0.19224999016206,0.915494206603966,-0.397209838100844,0.356410123334432,FALSE
"indiana",2,"growth_STLFSI4","composite_rates_lag1",0.0426799633333165,0.206298893703011,0.83610036524617,-0.361665868324586,0.447025794991219,FALSE
"indiana",2,"growth_STLFSI4","growth_STLFSI4_lag1",0.22464705802809,0.22118208907139,0.309788614023481,-0.208869836551834,0.658163952608015,FALSE
"indiana",2,"growth_STLFSI4","gdp_growth_lag2",0.173076514381336,0.145308292871616,0.233614851937704,-0.111727739647032,0.457880768409704,FALSE
"indiana",2,"growth_STLFSI4","employment_growth_lag2",-0.0726932172393924,0.145655997107497,0.617726788340782,-0.358178971570087,0.212792537091302,FALSE
"indiana",2,"growth_STLFSI4","EPU_value_Quarterly_lag2",0.00663962246151996,0.154511969447556,0.965724193924954,-0.29620383765569,0.30948308257873,FALSE
"indiana",2,"growth_STLFSI4","composite_rates_lag2",0.0208684775538356,0.153467538193587,0.891837289018994,-0.279927897305594,0.321664852413265,FALSE
"indiana",2,"growth_STLFSI4","growth_STLFSI4_lag2",0.128249010694327,0.186450261525671,0.491549953804125,-0.23719350189599,0.493691523284643,FALSE
"iowa",2,"gdp_growth","gdp_growth_lag1",0.460467333833631,0.228323774448927,0.0437237302650053,0.0129527359137333,0.907981931753529,TRUE
"iowa",2,"gdp_growth","employment_growth_lag1",0.0150812492925298,0.193015836547305,0.93772084392003,-0.363229790340189,0.393392288925248,FALSE
"iowa",2,"gdp_growth","EPU_value_Quarterly_lag1",-0.118624241760998,0.192160527248707,0.537024689663849,-0.495258875168465,0.258010391646468,FALSE
"iowa",2,"gdp_growth","composite_rates_lag1",0.0851036504309756,0.203008037271939,0.6750603205573,-0.312792102622024,0.482999403483975,FALSE
"iowa",2,"gdp_growth","growth_STLFSI4_lag1",-0.0494812864707054,0.181067303366829,0.784641325527423,-0.40437320106969,0.30541062812828,FALSE
"iowa",2,"gdp_growth","gdp_growth_lag2",0.0639132653983123,0.190879901520731,0.737749582183627,-0.310211341582321,0.438037872378945,FALSE
"iowa",2,"gdp_growth","employment_growth_lag2",-0.0308832199106225,0.14157065415378,0.827314543074775,-0.308361702052031,0.246595262230786,FALSE
"iowa",2,"gdp_growth","EPU_value_Quarterly_lag2",0.0605698976994058,0.154543810571587,0.69511212558939,-0.242335971020905,0.363475766419716,FALSE
"iowa",2,"gdp_growth","composite_rates_lag2",0.040446478801022,0.153012148997478,0.791521730563965,-0.259457333234034,0.340350290836078,FALSE
"iowa",2,"gdp_growth","growth_STLFSI4_lag2",-0.011577400914542,0.141171086459986,0.934638986069688,-0.288272730376115,0.265117928547031,FALSE
"iowa",2,"employment_growth","gdp_growth_lag1",-0.148144618026602,0.185677657534859,0.4249522312896,-0.512072826794925,0.215783590741722,FALSE
"iowa",2,"employment_growth","employment_growth_lag1",0.684552533893289,0.240017405528064,0.00434320661825479,0.214118419058283,1.15498664872829,TRUE
"iowa",2,"employment_growth","EPU_value_Quarterly_lag1",-0.0237809424192606,0.191766566564837,0.901307479131491,-0.399643412886341,0.35208152804782,FALSE
"iowa",2,"employment_growth","composite_rates_lag1",-0.0211008202217675,0.202707330372235,0.917093956115365,-0.418407187751348,0.376205547307813,FALSE
"iowa",2,"employment_growth","growth_STLFSI4_lag1",-0.083886665168121,0.180181409861569,0.641524885616064,-0.437042228496796,0.269268898160554,FALSE
"iowa",2,"employment_growth","gdp_growth_lag2",0.106065069366541,0.146463495790917,0.468958860820378,-0.181003382383656,0.393133521116738,FALSE
"iowa",2,"employment_growth","employment_growth_lag2",0.0972303101463211,0.183562003365583,0.596329328203762,-0.262551216450222,0.457011836742865,FALSE
"iowa",2,"employment_growth","EPU_value_Quarterly_lag2",0.0213496044317664,0.154199377120888,0.889881192240168,-0.280881174725175,0.323580383588707,FALSE
"iowa",2,"employment_growth","composite_rates_lag2",-0.0262960659344724,0.153244920294069,0.863755918886908,-0.326656109710848,0.274063977841903,FALSE
"iowa",2,"employment_growth","growth_STLFSI4_lag2",-0.0100988891898941,0.141288434632148,0.943018040367583,-0.287024221068905,0.266826442689116,FALSE
"iowa",2,"EPU_value_Quarterly","gdp_growth_lag1",0.0841624135148203,0.186274606176637,0.651399352915687,-0.280935814591389,0.449260641621029,FALSE
"iowa",2,"EPU_value_Quarterly","employment_growth_lag1",0.0470576115451569,0.190513246454156,0.804904813119865,-0.326348351504989,0.420463574595303,FALSE
"iowa",2,"EPU_value_Quarterly","EPU_value_Quarterly_lag1",0.756161421495023,0.240868909325422,0.00169348003569865,0.284058359217196,1.22826448377285,TRUE
"iowa",2,"EPU_value_Quarterly","composite_rates_lag1",0.023943541392209,0.205811518266071,0.907385282747524,-0.379447034409291,0.427334117193709,FALSE
"iowa",2,"EPU_value_Quarterly","growth_STLFSI4_lag1",0.157648306974306,0.180460368271655,0.382341773682812,-0.196054014838138,0.51135062878675,FALSE
"iowa",2,"EPU_value_Quarterly","gdp_growth_lag2",0.00228696245001385,0.145263654384817,0.987439000751756,-0.282429800144228,0.287003725044256,FALSE
"iowa",2,"EPU_value_Quarterly","employment_growth_lag2",-0.0937007830302317,0.141494841154385,0.507829924467853,-0.371030671692826,0.183629105632362,FALSE
"iowa",2,"EPU_value_Quarterly","EPU_value_Quarterly_lag2",0.206803283320633,0.212951933056688,0.331485247155522,-0.210582505470477,0.624189072111742,FALSE
"iowa",2,"EPU_value_Quarterly","composite_rates_lag2",0.043553334380192,0.153021615361904,0.775933673549898,-0.256369031729139,0.343475700489523,FALSE
"iowa",2,"EPU_value_Quarterly","growth_STLFSI4_lag2",-0.100879342962273,0.1417991087179,0.47682129581255,-0.378805596049356,0.17704691012481,FALSE
"iowa",2,"composite_rates","gdp_growth_lag1",0.0114884896564292,0.185535742559708,0.950626040417768,-0.352161565760599,0.375138545073457,FALSE
"iowa",2,"composite_rates","employment_growth_lag1",0.0542169220284256,0.190827356630956,0.776322221584636,-0.319804696968248,0.4282385410251,FALSE
"iowa",2,"composite_rates","EPU_value_Quarterly_lag1",-0.0537157231408889,0.195082120806134,0.783047900676564,-0.436076679920911,0.328645233639133,FALSE
"iowa",2,"composite_rates","composite_rates_lag1",0.943410918259266,0.264965363951648,0.000370140054434283,0.424078804914036,1.4627430316045,TRUE
"iowa",2,"composite_rates","growth_STLFSI4_lag1",-0.0708163322458783,0.180489710999108,0.694794736679628,-0.42457616580413,0.282943501312373,FALSE
"iowa",2,"composite_rates","gdp_growth_lag2",-0.0220086757704867,0.145282796443488,0.879590366282736,-0.306762956799723,0.26274560525875,FALSE
"iowa",2,"composite_rates","employment_growth_lag2",0.0722133357310327,0.141655948544169,0.610205765643243,-0.205432323415538,0.349858994877603,FALSE
"iowa",2,"composite_rates","EPU_value_Quarterly_lag2",-0.00360948122466079,0.154326521082725,0.981340298641755,-0.306089462546802,0.29887050009748,FALSE
"iowa",2,"composite_rates","composite_rates_lag2",0.144750747432559,0.210269436290985,0.491197128918175,-0.267377347697772,0.55687884256289,FALSE
"iowa",2,"composite_rates","growth_STLFSI4_lag2",0.0532860371344998,0.141553388180065,0.706591495440778,-0.224158603698428,0.330730677967427,FALSE
"iowa",2,"growth_STLFSI4","gdp_growth_lag1",-0.188137176067433,0.185334650605006,0.310047946142279,-0.551393091253245,0.175118739118378,FALSE
"iowa",2,"growth_STLFSI4","employment_growth_lag1",0.0477231989444786,0.190620169969972,0.80231085377471,-0.325892334196667,0.421338732085624,FALSE
"iowa",2,"growth_STLFSI4","EPU_value_Quarterly_lag1",0.0476666734505177,0.192622055046048,0.80455055823808,-0.329872554439737,0.425205901340772,FALSE
"iowa",2,"growth_STLFSI4","composite_rates_lag1",0.0410069558967976,0.20361231030297,0.840387978644957,-0.358073172297023,0.440087084090618,FALSE
"iowa",2,"growth_STLFSI4","growth_STLFSI4_lag1",0.21778235768858,0.220661582029394,0.323666241444613,-0.214714343089033,0.650279058466193,FALSE
"iowa",2,"growth_STLFSI4","gdp_growth_lag2",0.00605815158921626,0.145643525192913,0.96682096172414,-0.279403157788893,0.291519460967326,FALSE
"iowa",2,"growth_STLFSI4","employment_growth_lag2",-0.0201979409258857,0.141573060478329,0.88655241535688,-0.297681139463411,0.25728525761164,FALSE
"iowa",2,"growth_STLFSI4","EPU_value_Quarterly_lag2",-0.0328561600344972,0.154413985446229,0.83149880562047,-0.335507571509105,0.269795251440111,FALSE
"iowa",2,"growth_STLFSI4","composite_rates_lag2",0.0264152020136983,0.152958885958299,0.862891342712011,-0.273384214464569,0.326214618491965,FALSE
"iowa",2,"growth_STLFSI4","growth_STLFSI4_lag2",0.112199586954858,0.183218834157955,0.540286236424294,-0.246909327994735,0.471308501904451,FALSE
"kansas",2,"gdp_growth","gdp_growth_lag1",0.249082472712127,0.219218566714152,0.255860774942422,-0.18058591804761,0.678750863471864,FALSE
"kansas",2,"gdp_growth","employment_growth_lag1",0.0369249395355498,0.184180846097314,0.841103654748409,-0.324069518815185,0.397919397886284,FALSE
"kansas",2,"gdp_growth","EPU_value_Quarterly_lag1",0.0392592550762853,0.190142312562607,0.836421447580173,-0.333419677546424,0.411938187698994,FALSE
"kansas",2,"gdp_growth","composite_rates_lag1",0.00595004386366395,0.203127991077574,0.976631633627063,-0.392180818648382,0.40408090637571,FALSE
"kansas",2,"gdp_growth","growth_STLFSI4_lag1",-0.00497915337786836,0.179114950415411,0.977822744644348,-0.356044456192075,0.346086149436338,FALSE
"kansas",2,"gdp_growth","gdp_growth_lag2",0.0669072753690661,0.180905954814296,0.711497520264989,-0.287668396066955,0.421482946805087,FALSE
"kansas",2,"gdp_growth","employment_growth_lag2",0.0238162134050936,0.143654042514509,0.868323258615089,-0.257745709923344,0.305378136733531,FALSE
"kansas",2,"gdp_growth","EPU_value_Quarterly_lag2",-0.0227402751299741,0.156414881782528,0.88440742425153,-0.329313443423729,0.283832893163781,FALSE
"kansas",2,"gdp_growth","composite_rates_lag2",0.00921098830680742,0.15214326151324,0.951724327376035,-0.288989804259144,0.307411780872759,FALSE
"kansas",2,"gdp_growth","growth_STLFSI4_lag2",-0.0181737290258915,0.143088681370282,0.898932286851444,-0.298627544511644,0.262280086459861,FALSE
"kansas",2,"employment_growth","gdp_growth_lag1",-0.0592641269423161,0.179748859949621,0.741622753141695,-0.411571892443573,0.293043638558941,FALSE
"kansas",2,"employment_growth","employment_growth_lag1",0.72283989845705,0.228043528321839,0.00152572621982114,0.275874582946246,1.16980521396785,TRUE
"kansas",2,"employment_growth","EPU_value_Quarterly_lag1",0.0272496569026482,0.190603697906803,0.886317826332298,-0.346333590994686,0.400832904799982,FALSE
"kansas",2,"employment_growth","composite_rates_lag1",0.0474655029268615,0.203530242977684,0.815597520951065,-0.351453773309399,0.446384779163122,FALSE
"kansas",2,"employment_growth","growth_STLFSI4_lag1",0.0097322790377619,0.179016701140546,0.956644202978002,-0.341140455197707,0.360605013273231,FALSE
"kansas",2,"employment_growth","gdp_growth_lag2",0.0788355666940301,0.140483211539127,0.574678726888668,-0.196511527922658,0.354182661310719,FALSE
"kansas",2,"employment_growth","employment_growth_lag2",0.0231515580388437,0.188616919168049,0.902309976030083,-0.346537603530532,0.392840719608219,FALSE
"kansas",2,"employment_growth","EPU_value_Quarterly_lag2",0.0230522885841312,0.156522453459727,0.882912724225974,-0.283731720196935,0.329836297365197,FALSE
"kansas",2,"employment_growth","composite_rates_lag2",-0.022516891295231,0.152091763429515,0.882304835688368,-0.32061674761708,0.275582965026618,FALSE
"kansas",2,"employment_growth","growth_STLFSI4_lag2",-0.0124655010622594,0.14293159680177,0.930502163346966,-0.292611430793728,0.267680428669209,FALSE
"kansas",2,"EPU_value_Quarterly","gdp_growth_lag1",-0.053697847405927,0.179851653593246,0.765270113590907,-0.406207088448689,0.298811393636835,FALSE
"kansas",2,"EPU_value_Quarterly","employment_growth_lag1",-0.0963156906015223,0.184460139999323,0.6015665430882,-0.457857565000196,0.265226183797151,FALSE
