year,qtr,state_fips,low,high,FIPS,State,low_diff,YearQuarter,profitability,asset_quality,profitability_diff,assetquality_diff
2014,1,12,1.72,1.84,12,florida,0.0,2014Q1,0.010124377954669908,0.001043406276086539,-0.0004022288121778208,0.0001249061393902561
2014,2,12,1.72,1.84,12,florida,0.0,2014Q2,0.010124377954669908,0.001043406276086539,-0.0004022288121778208,0.0001249061393902561
2014,3,12,1.72,1.84,12,florida,0.0,2014Q3,0.010124377954669908,0.001043406276086539,-0.0004022288121778208,0.0001249061393902561
2014,4,12,1.72,1.84,12,florida,0.0,2014Q4,0.010124377954669908,0.001043406276086539,-0.0004022288121778208,0.0001249061393902561
2015,1,12,1.72,1.84,12,florida,0.0,2015Q1,0.007960127667722658,0.0012806678875137117,-0.00216425028694725,0.00023726161142717268
2015,2,12,1.6,1.72,12,florida,-0.11999999999999988,2015Q2,0.007960127667722658,0.0012806678875137117,-0.00216425028694725,0.00023726161142717268
2015,3,12,1.6,1.72,12,florida,0.0,2015Q3,0.007960127667722658,0.0012806678875137117,-0.00216425028694725,0.00023726161142717268
2015,4,12,1.5,1.6,12,florida,-0.10000000000000009,2015Q4,0.007960127667722658,0.0012806678875137117,-0.00216425028694725,0.00023726161142717268
2016,1,12,1.6,1.72,12,florida,0.10000000000000009,2016Q1,0.008832727492463034,0.0016826188977484432,0.0008725998247403766,0.00040195101023473147
2016,2,12,1.6,1.72,12,florida,0.0,2016Q2,0.008832727492463034,0.0016826188977484432,0.0008725998247403766,0.00040195101023473147
2016,3,12,1.5,1.6,12,florida,-0.10000000000000009,2016Q3,0.008832727492463034,0.0016826188977484432,0.0008725998247403766,0.00040195101023473147
2016,4,12,1.6,1.72,12,florida,0.10000000000000009,2016Q4,0.008832727492463034,0.0016826188977484432,0.0008725998247403766,0.00040195101023473147
2017,1,12,1.6,1.72,12,florida,0.0,2017Q1,0.0036911640753077225,0.0035435242941294414,-0.005141563417155312,0.0018609053963809983
2017,2,12,1.6,1.72,12,florida,0.0,2017Q2,0.0036911640753077225,0.0035435242941294414,-0.005141563417155312,0.0018609053963809983
2017,3,12,1.6,1.72,12,florida,0.0,2017Q3,0.0036911640753077225,0.0035435242941294414,-0.005141563417155312,0.0018609053963809983
2017,4,12,1.6,1.72,12,florida,0.0,2017Q4,0.0036911640753077225,0.0035435242941294414,-0.005141563417155312,0.0018609053963809983
2018,1,12,1.5,1.6,12,florida,-0.10000000000000009,2018Q1,0.008290046931681505,0.0007059422683510503,0.004598882856373783,-0.002837582025778391
2018,2,12,1.6,1.72,12,florida,0.10000000000000009,2018Q2,0.008290046931681505,0.0007059422683510503,0.004598882856373783,-0.002837582025778391
2018,3,12,1.6,1.72,12,florida,0.0,2018Q3,0.008290046931681505,0.0007059422683510503,0.004598882856373783,-0.002837582025778391
2018,4,12,1.6,1.72,12,florida,0.0,2018Q4,0.008290046931681505,0.0007059422683510503,0.004598882856373783,-0.002837582025778391
2019,1,12,1.6,1.72,12,florida,0.0,2019Q1,0.006854616519094361,0.0007845242155173941,-0.0014354304125871438,7.858194716634371e-05
2019,2,12,1.6,1.72,12,florida,0.0,2019Q2,0.006854616519094361,0.0007845242155173941,-0.0014354304125871438,7.858194716634371e-05
2019,3,12,1.6,1.72,12,florida,0.0,2019Q3,0.006854616519094361,0.0007845242155173941,-0.0014354304125871438,7.858194716634371e-05
2019,4,12,1.6,1.72,12,florida,0.0,2019Q4,0.006854616519094361,0.0007845242155173941,-0.0014354304125871438,7.858194716634371e-05
2020,1,12,1.6,1.72,12,florida,0.0,2020Q1,-0.008128489320122398,0.003816531874692275,-0.014983105839216759,0.003032007659174881
2005,2,13,1.84,2.06,13,georgia,0.0,2005Q2,-0.00703322321077672,0.002823503145667432,0.00037233393880372473,-0.005130242343051472
2005,3,13,1.84,2.06,13,georgia,0.0,2005Q3,-0.00703322321077672,0.002823503145667432,0.00037233393880372473,-0.005130242343051472
2005,4,13,1.84,2.06,13,georgia,0.0,2005Q4,-0.00703322321077672,0.002823503145667432,0.00037233393880372473,-0.005130242343051472
2006,1,13,1.84,2.06,13,georgia,0.0,2006Q1,-0.01952718024964452,0.0032498945168312017,-0.012493957038867798,0.0004263913711637698
2006,2,13,1.84,2.06,13,georgia,0.0,2006Q2,-0.01952718024964452,0.0032498945168312017,-0.012493957038867798,0.0004263913711637698
2006,3,13,1.84,2.06,13,georgia,0.0,2006Q3,-0.01952718024964452,0.0032498945168312017,-0.012493957038867798,0.0004263913711637698
2006,4,13,1.84,2.06,13,georgia,0.0,2006Q4,-0.01952718024964452,0.0032498945168312017,-0.012493957038867798,0.0004263913711637698
2007,1,13,1.84,2.06,13,georgia,0.0,2007Q1,0.005656740092007028,0.0037286274660880644,0.025183920341651546,0.0004787329492568627
2007,2,13,1.84,2.06,13,georgia,0.0,2007Q2,0.005656740092007028,0.0037286274660880644,0.025183920341651546,0.0004787329492568627
2007,3,13,1.84,2.06,13,georgia,0.0,2007Q3,0.005656740092007028,0.0037286274660880644,0.025183920341651546,0.0004787329492568627
2007,4,13,1.84,2.06,13,georgia,0.0,2007Q4,0.005656740092007028,0.0037286274660880644,0.025183920341651546,0.0004787329492568627
2008,1,13,1.84,2.06,13,georgia,0.0,2008Q1,0.009381318099063956,0.02184804137980408,0.003724578007056928,0.018119413913716013
2008,2,13,2.06,,13,georgia,0.21999999999999997,2008Q2,0.009381318099063956,0.02184804137980408,0.003724578007056928,0.018119413913716013
2008,3,13,2.06,,13,georgia,0.0,2008Q3,0.009381318099063956,0.02184804137980408,0.003724578007056928,0.018119413913716013
2008,4,13,2.06,,13,georgia,0.0,2008Q4,0.009381318099063956,0.02184804137980408,0.003724578007056928,0.018119413913716013
2009,1,13,2.06,,13,georgia,0.0,2009Q1,0.004149280847881766,0.03896530386833674,-0.005232037251182191,0.017117262488532663
2009,2,13,2.06,,13,georgia,0.0,2009Q2,0.004149280847881766,0.03896530386833674,-0.005232037251182191,0.017117262488532663
2009,3,13,2.06,,13,georgia,0.0,2009Q3,0.004149280847881766,0.03896530386833674,-0.005232037251182191,0.017117262488532663
2009,4,13,1.84,2.06,13,georgia,-0.21999999999999997,2009Q4,0.004149280847881766,0.03896530386833674,-0.005232037251182191,0.017117262488532663
2010,1,13,2.06,,13,georgia,0.21999999999999997,2010Q1,0.017699459546909206,0.024864876614998112,0.01355017869902744,-0.01410042725333863
2010,2,13,1.84,2.06,13,georgia,-0.21999999999999997,2010Q2,0.017699459546909206,0.024864876614998112,0.01355017869902744,-0.01410042725333863
2010,3,13,1.84,2.06,13,georgia,0.0,2010Q3,0.017699459546909206,0.024864876614998112,0.01355017869902744,-0.01410042725333863
2010,4,13,1.84,2.06,13,georgia,0.0,2010Q4,0.017699459546909206,0.024864876614998112,0.01355017869902744,-0.01410042725333863
2011,1,13,1.84,2.06,13,georgia,0.0,2011Q1,0.0258293291591555,0.0211529258179496,0.008129869612246293,-0.0037119507970485126
2011,2,13,1.72,1.84,13,georgia,-0.1200000000000001,2011Q2,0.0258293291591555,0.0211529258179496,0.008129869612246293,-0.0037119507970485126
2011,3,13,1.6,1.72,13,georgia,-0.11999999999999988,2011Q3,0.0258293291591555,0.0211529258179496,0.008129869612246293,-0.0037119507970485126
2011,4,13,1.72,1.84,13,georgia,0.11999999999999988,2011Q4,0.0258293291591555,0.0211529258179496,0.008129869612246293,-0.0037119507970485126
2012,1,13,1.6,1.72,13,georgia,-0.11999999999999988,2012Q1,0.03417953572941327,0.015388111050284533,0.00835020657025777,-0.005764814767665067
2012,2,13,1.6,1.72,13,georgia,0.0,2012Q2,0.03417953572941327,0.015388111050284533,0.00835020657025777,-0.005764814767665067
2012,3,13,1.6,1.72,13,georgia,0.0,2012Q3,0.03417953572941327,0.015388111050284533,0.00835020657025777,-0.005764814767665067
2012,4,13,1.6,1.72,13,georgia,0.0,2012Q4,0.03417953572941327,0.015388111050284533,0.00835020657025777,-0.005764814767665067
2013,1,13,1.5,1.6,13,georgia,-0.10000000000000009,2013Q1,0.007697661150185411,0.00409436518780751,-0.02648187457922786,-0.011293745862477023
2013,2,13,1.5,1.6,13,georgia,0.0,2013Q2,0.007697661150185411,0.00409436518780751,-0.02648187457922786,-0.011293745862477023
2013,3,13,1.5,1.6,13,georgia,0.0,2013Q3,0.007697661150185411,0.00409436518780751,-0.02648187457922786,-0.011293745862477023
2013,4,13,1.5,1.6,13,georgia,0.0,2013Q4,0.007697661150185411,0.00409436518780751,-0.02648187457922786,-0.011293745862477023
2014,1,13,1.5,1.6,13,georgia,0.0,2014Q1,0.007295164995989737,0.0018999376166694006,-0.00040249615419567404,-0.0021944275711381096
2014,2,13,1.5,1.6,13,georgia,0.0,2014Q2,0.007295164995989737,0.0018999376166694006,-0.00040249615419567404,-0.0021944275711381096
2014,3,13,1.4,1.5,13,georgia,-0.10000000000000009,2014Q3,0.007295164995989737,0.0018999376166694006,-0.00040249615419567404,-0.0021944275711381096
2014,4,13,1.4,1.5,13,georgia,0.0,2014Q4,0.007295164995989737,0.0018999376166694006,-0.00040249615419567404,-0.0021944275711381096
2015,1,13,1.4,1.5,13,georgia,0.0,2015Q1,0.010581347390671118,0.0008672519627401507,0.0032861823946813817,-0.00103268565392925
2015,2,13,1.4,1.5,13,georgia,0.0,2015Q2,0.010581347390671118,0.0008672519627401507,0.0032861823946813817,-0.00103268565392925
2015,3,13,1.4,1.5,13,georgia,0.0,2015Q3,0.010581347390671118,0.0008672519627401507,0.0032861823946813817,-0.00103268565392925
2015,4,13,1.4,1.5,13,georgia,0.0,2015Q4,0.010581347390671118,0.0008672519627401507,0.0032861823946813817,-0.00103268565392925
2016,1,13,1.4,1.5,13,georgia,0.0,2016Q1,0.012208730075993171,-3.151449154025748e-05,0.0016273826853220527,-0.0008987664542804082
2016,2,13,1.4,1.5,13,georgia,0.0,2016Q2,0.012208730075993171,-3.151449154025748e-05,0.0016273826853220527,-0.0008987664542804082
2016,3,13,1.32,1.4,13,georgia,-0.07999999999999985,2016Q3,0.012208730075993171,-3.151449154025748e-05,0.0016273826853220527,-0.0008987664542804082
2016,4,13,1.4,1.5,13,georgia,0.07999999999999985,2016Q4,0.012208730075993171,-3.151449154025748e-05,0.0016273826853220527,-0.0008987664542804082
2017,1,13,1.4,1.5,13,georgia,0.0,2017Q1,0.011446610413175611,-0.00027533632349275065,-0.0007621196628175599,-0.00024382183195249317
2017,2,13,1.4,1.5,13,georgia,0.0,2017Q2,0.011446610413175611,-0.00027533632349275065,-0.0007621196628175599,-0.00024382183195249317
2017,3,13,1.4,1.5,13,georgia,0.0,2017Q3,0.011446610413175611,-0.00027533632349275065,-0.0007621196628175599,-0.00024382183195249317
2017,4,13,1.4,1.5,13,georgia,0.0,2017Q4,0.011446610413175611,-0.00027533632349275065,-0.0007621196628175599,-0.00024382183195249317
2018,1,13,1.4,1.5,13,georgia,0.0,2018Q1,0.008456637659909002,0.0009519776243970513,-0.0029899727532666093,0.001227313947889802
2018,2,13,1.4,1.5,13,georgia,0.0,2018Q2,0.008456637659909002,0.0009519776243970513,-0.0029899727532666093,0.001227313947889802
2018,3,13,1.4,1.5,13,georgia,0.0,2018Q3,0.008456637659909002,0.0009519776243970513,-0.0029899727532666093,0.001227313947889802
2018,4,13,1.4,1.5,13,georgia,0.0,2018Q4,0.008456637659909002,0.0009519776243970513,-0.0029899727532666093,0.001227313947889802
2019,1,13,1.4,1.5,13,georgia,0.0,2019Q1,0.008677654934871973,0.0006613942366734017,0.00022101727496297123,-0.0002905833877236496
2019,2,13,1.4,1.5,13,georgia,0.0,2019Q2,0.008677654934871973,0.0006613942366734017,0.00022101727496297123,-0.0002905833877236496
2019,3,13,1.4,1.5,13,georgia,0.0,2019Q3,0.008677654934871973,0.0006613942366734017,0.00022101727496297123,-0.0002905833877236496
2019,4,13,1.4,1.5,13,georgia,0.0,2019Q4,0.008677654934871973,0.0006613942366734017,0.00022101727496297123,-0.0002905833877236496
2020,1,13,1.4,1.5,13,georgia,0.0,2020Q1,0.012801924252309981,0.003720961553622579,0.004124269317438008,0.003059567316949177
2005,2,15,2.06,,15,hawaii,0.0,2005Q2,0.01572144629884922,-0.0007393440399683264,-0.00029242740493903505,0.001408966389560984
2005,3,15,2.06,,15,hawaii,0.0,2005Q3,0.01572144629884922,-0.0007393440399683264,-0.00029242740493903505,0.001408966389560984
2005,4,15,2.06,,15,hawaii,0.0,2005Q4,0.01572144629884922,-0.0007393440399683264,-0.00029242740493903505,0.001408966389560984
2006,1,15,2.06,,15,hawaii,0.0,2006Q1,0.012482517607541913,0.000339542370299403,-0.003238928691307307,0.0010788864102677293
2006,2,15,2.06,,15,hawaii,0.0,2006Q2,0.012482517607541913,0.000339542370299403,-0.003238928691307307,0.0010788864102677293
2006,3,15,2.06,,15,hawaii,0.0,2006Q3,0.012482517607541913,0.000339542370299403,-0.003238928691307307,0.0010788864102677293
2006,4,15,2.06,,15,hawaii,0.0,2006Q4,0.012482517607541913,0.000339542370299403,-0.003238928691307307,0.0010788864102677293
2007,1,15,2.06,,15,hawaii,0.0,2007Q1,0.011629050404100996,0.0012410353963858097,-0.000853467203440917,0.0009014930260864068
2007,2,15,2.06,,15,hawaii,0.0,2007Q2,0.011629050404100996,0.0012410353963858097,-0.000853467203440917,0.0009014930260864068
2007,3,15,2.06,,15,hawaii,0.0,2007Q3,0.011629050404100996,0.0012410353963858097,-0.000853467203440917,0.0009014930260864068
2007,4,15,2.06,,15,hawaii,0.0,2007Q4,0.011629050404100996,0.0012410353963858097,-0.000853467203440917,0.0009014930260864068
2008,1,15,2.06,,15,hawaii,0.0,2008Q1,0.008289622671114986,0.004283520320369915,-0.0033394277329860094,0.0030424849239841056
2008,2,15,2.06,,15,hawaii,0.0,2008Q2,0.008289622671114986,0.004283520320369915,-0.0033394277329860094,0.0030424849239841056
2008,3,15,2.06,,15,hawaii,0.0,2008Q3,0.008289622671114986,0.004283520320369915,-0.0033394277329860094,0.0030424849239841056
2008,4,15,2.06,,15,hawaii,0.0,2008Q4,0.008289622671114986,0.004283520320369915,-0.0033394277329860094,0.0030424849239841056
2009,1,15,2.06,,15,hawaii,0.0,2009Q1,0.013879218080317344,0.007708350922246643,0.005589595409202357,0.0034248306018767275
2009,2,15,2.06,,15,hawaii,0.0,2009Q2,0.013879218080317344,0.007708350922246643,0.005589595409202357,0.0034248306018767275
2009,3,15,2.06,,15,hawaii,0.0,2009Q3,0.013879218080317344,0.007708350922246643,0.005589595409202357,0.0034248306018767275
2009,4,15,2.06,,15,hawaii,0.0,2009Q4,0.013879218080317344,0.007708350922246643,0.005589595409202357,0.0034248306018767275
2010,1,15,2.06,,15,hawaii,0.0,2010Q1,0.01796863945274084,0.005080221578025889,0.004089421372423496,-0.002628129344220754
2010,2,15,2.06,,15,hawaii,0.0,2010Q2,0.01796863945274084,0.005080221578025889,0.004089421372423496,-0.002628129344220754
2010,3,15,2.06,,15,hawaii,0.0,2010Q3,0.01796863945274084,0.005080221578025889,0.004089421372423496,-0.002628129344220754
2010,4,15,2.06,,15,hawaii,0.0,2010Q4,0.01796863945274084,0.005080221578025889,0.004089421372423496,-0.002628129344220754
2011,1,15,2.06,,15,hawaii,0.0,2011Q1,0.01756982292763795,0.00351521800740877,-0.000398816525102888,-0.0015650035706171188
2011,2,15,2.06,,15,hawaii,0.0,2011Q2,0.01756982292763795,0.00351521800740877,-0.000398816525102888,-0.0015650035706171188
2011,3,15,2.06,,15,hawaii,0.0,2011Q3,0.01756982292763795,0.00351521800740877,-0.000398816525102888,-0.0015650035706171188
2011,4,15,2.06,,15,hawaii,0.0,2011Q4,0.01756982292763795,0.00351521800740877,-0.000398816525102888,-0.0015650035706171188
2012,1,15,2.06,,15,hawaii,0.0,2012Q1,0.016860372147883395,0.0029007788781066452,-0.0007094507797545564,-0.0006144391293021246
2012,2,15,2.06,,15,hawaii,0.0,2012Q2,0.016860372147883395,0.0029007788781066452,-0.0007094507797545564,-0.0006144391293021246
2012,3,15,2.06,,15,hawaii,0.0,2012Q3,0.016860372147883395,0.0029007788781066452,-0.0007094507797545564,-0.0006144391293021246
2012,4,15,2.06,,15,hawaii,0.0,2012Q4,0.016860372147883395,0.0029007788781066452,-0.0007094507797545564,-0.0006144391293021246
2013,1,15,2.06,,15,hawaii,0.0,2013Q1,0.015539857551913094,0.0003082210283696922,-0.001320514595970301,-0.0025925578497369532
2013,2,15,2.06,,15,hawaii,0.0,2013Q2,0.015539857551913094,0.0003082210283696922,-0.001320514595970301,-0.0025925578497369532
2013,3,15,2.06,,15,hawaii,0.0,2013Q3,0.015539857551913094,0.0003082210283696922,-0.001320514595970301,-0.0025925578497369532
2013,4,15,2.06,,15,hawaii,0.0,2013Q4,0.015539857551913094,0.0003082210283696922,-0.001320514595970301,-0.0025925578497369532
2014,1,15,2.06,,15,hawaii,0.0,2014Q1,0.013145514934784334,0.0011979761849131468,-0.0023943426171287602,0.0008897551565434545
2014,2,15,2.06,,15,hawaii,0.0,2014Q2,0.013145514934784334,0.0011979761849131468,-0.0023943426171287602,0.0008897551565434545
2014,3,15,2.06,,15,hawaii,0.0,2014Q3,0.013145514934784334,0.0011979761849131468,-0.0023943426171287602,0.0008897551565434545
2014,4,15,2.06,,15,hawaii,0.0,2014Q4,0.013145514934784334,0.0011979761849131468,-0.0023943426171287602,0.0008897551565434545
2015,1,15,2.06,,15,hawaii,0.0,2015Q1,0.013843986894665357,0.0011576433271666894,0.0006984719598810227,-4.033285774645732e-05
2015,2,15,2.06,,15,hawaii,0.0,2015Q2,0.013843986894665357,0.0011576433271666894,0.0006984719598810227,-4.033285774645732e-05
2015,3,15,2.06,,15,hawaii,0.0,2015Q3,0.013843986894665357,0.0011576433271666894,0.0006984719598810227,-4.033285774645732e-05
2015,4,15,2.06,,15,hawaii,0.0,2015Q4,0.013843986894665357,0.0011576433271666894,0.0006984719598810227,-4.033285774645732e-05
2016,1,15,2.06,,15,hawaii,0.0,2016Q1,0.013769288089125985,0.002799951325159415,-7.46988055393711e-05,0.0016423079979927258
2016,2,15,2.06,,15,hawaii,0.0,2016Q2,0.013769288089125985,0.002799951325159415,-7.46988055393711e-05,0.0016423079979927258
2016,3,15,2.06,,15,hawaii,0.0,2016Q3,0.013769288089125985,0.002799951325159415,-7.46988055393711e-05,0.0016423079979927258
2016,4,15,2.06,,15,hawaii,0.0,2016Q4,0.013769288089125985,0.002799951325159415,-7.46988055393711e-05,0.0016423079979927258
2017,1,15,2.06,,15,hawaii,0.0,2017Q1,0.014237690105585845,0.001774061673141163,0.0004684020164598592,-0.0010258896520182522
2017,2,15,2.06,,15,hawaii,0.0,2017Q2,0.014237690105585845,0.001774061673141163,0.0004684020164598592,-0.0010258896520182522
2017,3,15,2.06,,15,hawaii,0.0,2017Q3,0.014237690105585845,0.001774061673141163,0.0004684020164598592,-0.0010258896520182522
2017,4,15,2.06,,15,hawaii,0.0,2017Q4,0.014237690105585845,0.001774061673141163,0.0004684020164598592,-0.0010258896520182522
2018,1,15,2.06,,15,hawaii,0.0,2018Q1,0.014580696960876306,0.002314346268801728,0.0003430068552904616,0.000540284595660565
2018,2,15,2.06,,15,hawaii,0.0,2018Q2,0.014580696960876306,0.002314346268801728,0.0003430068552904616,0.000540284595660565
2018,3,15,2.06,,15,hawaii,0.0,2018Q3,0.014580696960876306,0.002314346268801728,0.0003430068552904616,0.000540284595660565
2018,4,15,2.06,,15,hawaii,0.0,2018Q4,0.014580696960876306,0.002314346268801728,0.0003430068552904616,0.000540284595660565
2019,1,15,2.06,,15,hawaii,0.0,2019Q1,0.014750123185059154,0.003502367717218286,0.00016942622418284793,0.0011880214484165578
2019,2,15,2.06,,15,hawaii,0.0,2019Q2,0.014750123185059154,0.003502367717218286,0.00016942622418284793,0.0011880214484165578
2019,3,15,2.06,,15,hawaii,0.0,2019Q3,0.014750123185059154,0.003502367717218286,0.00016942622418284793,0.0011880214484165578
2019,4,15,2.06,,15,hawaii,0.0,2019Q4,0.014750123185059154,0.003502367717218286,0.00016942622418284793,0.0011880214484165578
2020,1,15,2.06,,15,hawaii,0.0,2020Q1,0.008064803948431471,0.007591348259816683,-0.006685319236627683,0.0040889805425983975
2005,2,16,1.84,2.06,16,idaho,0.0,2005Q2,0.014209338346643941,0.0012855060841935645,0.0024972885384799415,-0.0002802011495417595
2005,3,16,1.84,2.06,16,idaho,0.0,2005Q3,0.014209338346643941,0.0012855060841935645,0.0024972885384799415,-0.0002802011495417595
2005,4,16,1.84,2.06,16,idaho,0.0,2005Q4,0.014209338346643941,0.0012855060841935645,0.0024972885384799415,-0.0002802011495417595
2006,1,16,1.84,2.06,16,idaho,0.0,2006Q1,0.012603912696774917,0.0006595865613716795,-0.0016054256498690238,-0.000625919522821885
2006,2,16,1.84,2.06,16,idaho,0.0,2006Q2,0.012603912696774917,0.0006595865613716795,-0.0016054256498690238,-0.000625919522821885
2006,3,16,1.84,2.06,16,idaho,0.0,2006Q3,0.012603912696774917,0.0006595865613716795,-0.0016054256498690238,-0.000625919522821885
2006,4,16,1.84,2.06,16,idaho,0.0,2006Q4,0.012603912696774917,0.0006595865613716795,-0.0016054256498690238,-0.000625919522821885
2007,1,16,1.84,2.06,16,idaho,0.0,2007Q1,0.01133522691725372,0.0012532848823783136,-0.0012686857795211979,0.0005936983210066341
2007,2,16,2.06,,16,idaho,0.21999999999999997,2007Q2,0.01133522691725372,0.0012532848823783136,-0.0012686857795211979,0.0005936983210066341
2007,3,16,2.06,,16,idaho,0.0,2007Q3,0.01133522691725372,0.0012532848823783136,-0.0012686857795211979,0.0005936983210066341
2007,4,16,2.06,,16,idaho,0.0,2007Q4,0.01133522691725372,0.0012532848823783136,-0.0012686857795211979,0.0005936983210066341
2008,1,16,2.06,,16,idaho,0.0,2008Q1,-0.0014770793882414128,0.014693231245320086,-0.012812306305495132,0.013439946362941773
2008,2,16,2.06,,16,idaho,0.0,2008Q2,-0.0014770793882414128,0.014693231245320086,-0.012812306305495132,0.013439946362941773
2008,3,16,2.06,,16,idaho,0.0,2008Q3,-0.0014770793882414128,0.014693231245320086,-0.012812306305495132,0.013439946362941773
2008,4,16,2.06,,16,idaho,0.0,2008Q4,-0.0014770793882414128,0.014693231245320086,-0.012812306305495132,0.013439946362941773
2009,1,16,2.06,,16,idaho,0.0,2009Q1,-0.008611338667322893,0.017248993166643283,-0.00713425927908148,0.0025557619213231967
2009,2,16,2.06,,16,idaho,0.0,2009Q2,-0.008611338667322893,0.017248993166643283,-0.00713425927908148,0.0025557619213231967
2009,3,16,2.06,,16,idaho,0.0,2009Q3,-0.008611338667322893,0.017248993166643283,-0.00713425927908148,0.0025557619213231967
2009,4,16,2.06,,16,idaho,0.0,2009Q4,-0.008611338667322893,0.017248993166643283,-0.00713425927908148,0.0025557619213231967
2010,1,16,2.06,,16,idaho,0.0,2010Q1,-0.0029215319828114054,0.01493142268310964,0.005689806684511488,-0.0023175704835336434
2010,2,16,2.06,,16,idaho,0.0,2010Q2,-0.0029215319828114054,0.01493142268310964,0.005689806684511488,-0.0023175704835336434
2010,3,16,2.06,,16,idaho,0.0,2010Q3,-0.0029215319828114054,0.01493142268310964,0.005689806684511488,-0.0023175704835336434
2010,4,16,2.06,,16,idaho,0.0,2010Q4,-0.0029215319828114054,0.01493142268310964,0.005689806684511488,-0.0023175704835336434
2011,1,16,2.06,,16,idaho,0.0,2011Q1,0.004744845459049507,0.003864787683860949,0.007666377441860913,-0.011066634999248691
2011,2,16,2.06,,16,idaho,0.0,2011Q2,0.004744845459049507,0.003864787683860949,0.007666377441860913,-0.011066634999248691
2011,3,16,2.06,,16,idaho,0.0,2011Q3,0.004744845459049507,0.003864787683860949,0.007666377441860913,-0.011066634999248691
2011,4,16,2.06,,16,idaho,0.0,2011Q4,0.004744845459049507,0.003864787683860949,0.007666377441860913,-0.011066634999248691
2012,1,16,2.06,,16,idaho,0.0,2012Q1,0.00869206686144577,0.0022475698151373825,0.003947221402396264,-0.0016172178687235664
2012,2,16,2.06,,16,idaho,0.0,2012Q2,0.00869206686144577,0.0022475698151373825,0.003947221402396264,-0.0016172178687235664
2012,3,16,1.84,2.06,16,idaho,-0.21999999999999997,2012Q3,0.00869206686144577,0.0022475698151373825,0.003947221402396264,-0.0016172178687235664
2012,4,16,1.84,2.06,16,idaho,0.0,2012Q4,0.00869206686144577,0.0022475698151373825,0.003947221402396264,-0.0016172178687235664
2013,1,16,1.84,2.06,16,idaho,0.0,2013Q1,0.008769276692820302,0.0009040261840836932,7.720983137453168e-05,-0.0013435436310536893
2013,2,16,1.84,2.06,16,idaho,0.0,2013Q2,0.008769276692820302,0.0009040261840836932,7.720983137453168e-05,-0.0013435436310536893
2013,3,16,1.84,2.06,16,idaho,0.0,2013Q3,0.008769276692820302,0.0009040261840836932,7.720983137453168e-05,-0.0013435436310536893
2013,4,16,1.84,2.06,16,idaho,0.0,2013Q4,0.008769276692820302,0.0009040261840836932,7.720983137453168e-05,-0.0013435436310536893
2014,1,16,1.84,2.06,16,idaho,0.0,2014Q1,0.0070158377327035285,0.0,-0.0017534389601167738,-0.0009040261840836932
2014,2,16,1.84,2.06,16,idaho,0.0,2014Q2,0.0070158377327035285,0.0,-0.0017534389601167738,-0.0009040261840836932
2014,3,16,1.84,2.06,16,idaho,0.0,2014Q3,0.0070158377327035285,0.0,-0.0017534389601167738,-0.0009040261840836932
2014,4,16,1.84,2.06,16,idaho,0.0,2014Q4,0.0070158377327035285,0.0,-0.0017534389601167738,-0.0009040261840836932
2015,1,16,1.84,2.06,16,idaho,0.0,2015Q1,0.006693321486746631,0.0,-0.00032251624595689733,0.0
2015,2,16,1.84,2.06,16,idaho,0.0,2015Q2,0.006693321486746631,0.0,-0.00032251624595689733,0.0
2015,3,16,1.84,2.06,16,idaho,0.0,2015Q3,0.006693321486746631,0.0,-0.00032251624595689733,0.0
2015,4,16,1.84,2.06,16,idaho,0.0,2015Q4,0.006693321486746631,0.0,-0.00032251624595689733,0.0
2016,1,16,1.84,2.06,16,idaho,0.0,2016Q1,0.009091654537627355,0.0,0.002398333050880724,0.0
2016,2,16,1.84,2.06,16,idaho,0.0,2016Q2,0.009091654537627355,0.0,0.002398333050880724,0.0
2016,3,16,1.72,1.84,16,idaho,-0.1200000000000001,2016Q3,0.009091654537627355,0.0,0.002398333050880724,0.0
2016,4,16,1.84,2.06,16,idaho,0.1200000000000001,2016Q4,0.009091654537627355,0.0,0.002398333050880724,0.0
2017,1,16,1.84,2.06,16,idaho,0.0,2017Q1,0.01048062929104387,0.0004216918276123809,0.0013889747534165144,0.0004216918276123809
2017,2,16,1.84,2.06,16,idaho,0.0,2017Q2,0.01048062929104387,0.0004216918276123809,0.0013889747534165144,0.0004216918276123809
2017,3,16,1.84,2.06,16,idaho,0.0,2017Q3,0.01048062929104387,0.0004216918276123809,0.0013889747534165144,0.0004216918276123809
2017,4,16,1.84,2.06,16,idaho,0.0,2017Q4,0.01048062929104387,0.0004216918276123809,0.0013889747534165144,0.0004216918276123809
2018,1,16,1.72,1.84,16,idaho,-0.1200000000000001,2018Q1,0.012560779832430407,0.0015600744213279507,0.0020801505413865374,0.0011383825937155698
2018,2,16,1.84,2.06,16,idaho,0.1200000000000001,2018Q2,0.012560779832430407,0.0015600744213279507,0.0020801505413865374,0.0011383825937155698
2018,3,16,1.84,2.06,16,idaho,0.0,2018Q3,0.012560779832430407,0.0015600744213279507,0.0020801505413865374,0.0011383825937155698
2018,4,16,1.84,2.06,16,idaho,0.0,2018Q4,0.012560779832430407,0.0015600744213279507,0.0020801505413865374,0.0011383825937155698
2019,1,16,1.84,2.06,16,idaho,0.0,2019Q1,0.01600795722143349,0.000932377282181448,0.0034471773890030824,-0.0006276971391465027
