GeoFips,LineCode,Description,Time,GDP,State,YearQuarter,gdp_growth
16000,1,All industry total,2017:Q2,72602.2,idaho,2017 Q2,0.015767706840974283
16000,1,All industry total,2017:Q3,73283.0,idaho,2017 Q3,0.009377126312976714
16000,1,All industry total,2017:Q4,74380.2,idaho,2017 Q4,0.014972094483031606
16000,1,All industry total,2018:Q1,76802.5,idaho,2018 Q1,0.03256646258009521
16000,1,All industry total,2018:Q2,77360.4,idaho,2018 Q2,0.007264086455518903
16000,1,All industry total,2018:Q3,77916.6,idaho,2018 Q3,0.007189724975569023
16000,1,All industry total,2018:Q4,78529.0,idaho,2018 Q4,0.0078596858692499
16000,1,All industry total,2019:Q1,79670.9,idaho,2019 Q1,0.01454112493473736
16000,1,All industry total,2019:Q2,80442.5,idaho,2019 Q2,0.009684841014724332
16000,1,All industry total,2019:Q3,81760.4,idaho,2019 Q3,0.016383130807719803
16000,1,All industry total,2019:Q4,82703.2,idaho,2019 Q4,0.011531254739458152
16000,1,All industry total,2020:Q1,82620.5,idaho,2020 Q1,-0.0009999613074221925
16000,1,All industry total,2020:Q2,77057.1,idaho,2020 Q2,-0.06733679897846168
16000,1,All industry total,2020:Q3,84895.8,idaho,2020 Q3,0.1017258630288449
16000,1,All industry total,2020:Q4,86296.1,idaho,2020 Q4,0.016494337764648037
16000,1,All industry total,2021:Q1,87583.5,idaho,2021 Q1,0.014918403033277183
16000,1,All industry total,2021:Q2,87838.7,idaho,2021 Q2,0.00291379083959864
16000,1,All industry total,2021:Q3,88426.8,idaho,2021 Q3,0.006695226591468373
16000,1,All industry total,2021:Q4,92029.2,idaho,2021 Q4,0.04073878055069269
16000,1,All industry total,2022:Q1,91749.5,idaho,2022 Q1,-0.0030392527589069296
16000,1,All industry total,2022:Q2,92224.9,idaho,2022 Q2,0.005181499626701003
16000,1,All industry total,2022:Q3,93057.5,idaho,2022 Q3,0.009027930634785353
16000,1,All industry total,2022:Q4,94582.9,idaho,2022 Q4,0.016392015689224326
16000,1,All industry total,2023:Q1,94876.9,idaho,2023 Q1,0.003108384285108512
16000,1,All industry total,2023:Q2,94975.9,idaho,2023 Q2,0.0010434573642266187
16000,1,All industry total,2023:Q3,96162.0,idaho,2023 Q3,0.012488431275723633
16000,1,All industry total,2023:Q4,97576.9,idaho,2023 Q4,0.014713712277198754
16000,1,All industry total,2024:Q1,97950.6,idaho,2024 Q1,0.003829799880914475
16000,1,All industry total,2024:Q2,99368.8,idaho,2024 Q2,0.014478727031789429
16000,1,All industry total,2024:Q3,100547.5,idaho,2024 Q3,0.011861872136928353
17000,1,All industry total,2005:Q1,738931.8,illinois,2005 Q1,
17000,1,All industry total,2005:Q2,739052.6,illinois,2005 Q2,0.00016347922771764445
17000,1,All industry total,2005:Q3,743557.6,illinois,2005 Q3,0.006095641906949556
17000,1,All industry total,2005:Q4,743452.2,illinois,2005 Q4,-0.00014175095513790925
17000,1,All industry total,2006:Q1,757875.8,illinois,2006 Q1,0.019400843793319966
17000,1,All industry total,2006:Q2,758270.4,illinois,2006 Q2,0.0005206657871910103
17000,1,All industry total,2006:Q3,758160.5,illinois,2006 Q3,-0.00014493510494417716
17000,1,All industry total,2006:Q4,764996.1,illinois,2006 Q4,0.009016032884857417
17000,1,All industry total,2007:Q1,764332.9,illinois,2007 Q1,-0.0008669325242310899
17000,1,All industry total,2007:Q2,768292.9,illinois,2007 Q2,0.005180988545697929
17000,1,All industry total,2007:Q3,769950.8,illinois,2007 Q3,0.0021579009776089286
17000,1,All industry total,2007:Q4,775709.9,illinois,2007 Q4,0.007479828581254733
17000,1,All industry total,2008:Q1,763659.5,illinois,2008 Q1,-0.015534673464912663
17000,1,All industry total,2008:Q2,767475.2,illinois,2008 Q2,0.004996598614958492
17000,1,All industry total,2008:Q3,763586.2,illinois,2008 Q3,-0.0050672647142213645
17000,1,All industry total,2008:Q4,741660.4,illinois,2008 Q4,-0.02871424339517914
17000,1,All industry total,2009:Q1,735610.7,illinois,2009 Q1,-0.008156967798199966
17000,1,All industry total,2009:Q2,737193.3,illinois,2009 Q2,0.002151409706248275
17000,1,All industry total,2009:Q3,740394.1,illinois,2009 Q3,0.004341873427227139
17000,1,All industry total,2009:Q4,749979.1,illinois,2009 Q4,0.01294580818512725
17000,1,All industry total,2010:Q1,743781.0,illinois,2010 Q1,-0.008264363633599947
17000,1,All industry total,2010:Q2,751543.8,illinois,2010 Q2,0.010436943132454468
17000,1,All industry total,2010:Q3,761689.1,illinois,2010 Q3,0.01349927974923082
17000,1,All industry total,2010:Q4,764551.6,illinois,2010 Q4,0.0037580950022784165
17000,1,All industry total,2011:Q1,766319.1,illinois,2011 Q1,0.0023118125709238324
17000,1,All industry total,2011:Q2,772094.5,illinois,2011 Q2,0.00753654711203211
17000,1,All industry total,2011:Q3,771408.7,illinois,2011 Q3,-0.000888233240879277
17000,1,All industry total,2011:Q4,779080.2,illinois,2011 Q4,0.0099447932075436
17000,1,All industry total,2012:Q1,794426.3,illinois,2012 Q1,0.019697715331489674
17000,1,All industry total,2012:Q2,793682.2,illinois,2012 Q2,-0.0009366507629469112
17000,1,All industry total,2012:Q3,790563.2,illinois,2012 Q3,-0.003929784490568133
17000,1,All industry total,2012:Q4,784221.4,illinois,2012 Q4,-0.008021876049884358
17000,1,All industry total,2013:Q1,791917.4,illinois,2013 Q1,0.009813555202650592
17000,1,All industry total,2013:Q2,790672.7,illinois,2013 Q2,-0.0015717548320065555
17000,1,All industry total,2013:Q3,795175.4,illinois,2013 Q3,0.005694771047489056
17000,1,All industry total,2013:Q4,803975.4,illinois,2013 Q4,0.011066740746758619
17000,1,All industry total,2014:Q1,797714.2,illinois,2014 Q1,-0.00778780047250216
17000,1,All industry total,2014:Q2,810220.2,illinois,2014 Q2,0.01567729394813333
17000,1,All industry total,2014:Q3,818332.3,illinois,2014 Q3,0.010012216432026877
17000,1,All industry total,2014:Q4,819693.7,illinois,2014 Q4,0.001663627355293018
17000,1,All industry total,2015:Q1,820333.5,illinois,2015 Q1,0.000780535460989995
17000,1,All industry total,2015:Q2,824655.0,illinois,2015 Q2,0.005267979425441105
17000,1,All industry total,2015:Q3,830015.9,illinois,2015 Q3,0.006500779113689958
17000,1,All industry total,2015:Q4,826695.3,illinois,2015 Q4,-0.004000646252680151
17000,1,All industry total,2016:Q1,824188.0,illinois,2016 Q1,-0.003032919142034629
17000,1,All industry total,2016:Q2,825439.8,illinois,2016 Q2,0.0015188282285110155
17000,1,All industry total,2016:Q3,824048.3,illinois,2016 Q3,-0.0016857679990714969
17000,1,All industry total,2016:Q4,831942.7,illinois,2016 Q4,0.009580020976925674
17000,1,All industry total,2017:Q1,827244.7,illinois,2017 Q1,-0.005647023526980877
17000,1,All industry total,2017:Q2,831227.2,illinois,2017 Q2,0.00481417408899687
17000,1,All industry total,2017:Q3,834913.4,illinois,2017 Q3,0.004434647951847559
17000,1,All industry total,2017:Q4,837922.0,illinois,2017 Q4,0.0036034874994219646
17000,1,All industry total,2018:Q1,846640.6,illinois,2018 Q1,0.010405025766121456
17000,1,All industry total,2018:Q2,848069.3,illinois,2018 Q2,0.0016874928984034199
17000,1,All industry total,2018:Q3,853891.4,illinois,2018 Q3,0.006865122932760315
17000,1,All industry total,2018:Q4,857467.4,illinois,2018 Q4,0.004187886187868806
17000,1,All industry total,2019:Q1,853067.6,illinois,2019 Q1,-0.005131157172855838
17000,1,All industry total,2019:Q2,856589.0,illinois,2019 Q2,0.004127926086983091
17000,1,All industry total,2019:Q3,864431.7,illinois,2019 Q3,0.009155732796008342
17000,1,All industry total,2019:Q4,857984.9,illinois,2019 Q4,-0.007457847739734569
17000,1,All industry total,2020:Q1,832702.0,illinois,2020 Q1,-0.029467768022490848
17000,1,All industry total,2020:Q2,764986.7,illinois,2020 Q2,-0.08131996800776276
17000,1,All industry total,2020:Q3,819347.9,illinois,2020 Q3,0.0710616276073821
17000,1,All industry total,2020:Q4,823767.0,illinois,2020 Q4,0.0053934354381086624
17000,1,All industry total,2021:Q1,841918.7,illinois,2021 Q1,0.022034992904546913
17000,1,All industry total,2021:Q2,853522.9,illinois,2021 Q2,0.013783041046599998
17000,1,All industry total,2021:Q3,857513.3,illinois,2021 Q3,0.004675211409090441
17000,1,All industry total,2021:Q4,870597.5,illinois,2021 Q4,0.015258305614618495
17000,1,All industry total,2022:Q1,878185.4,illinois,2022 Q1,0.00871573832913608
17000,1,All industry total,2022:Q2,873990.1,illinois,2022 Q2,-0.004777237243980603
17000,1,All industry total,2022:Q3,874761.8,illinois,2022 Q3,0.0008829619465942073
17000,1,All industry total,2022:Q4,879206.8,illinois,2022 Q4,0.005081383297716124
17000,1,All industry total,2023:Q1,881185.1,illinois,2023 Q1,0.002250096336834373
17000,1,All industry total,2023:Q2,882473.2,illinois,2023 Q2,0.0014617814123274453
17000,1,All industry total,2023:Q3,887438.6,illinois,2023 Q3,0.005626686453481078
17000,1,All industry total,2023:Q4,891508.3,illinois,2023 Q4,0.004585894731196083
17000,1,All industry total,2024:Q1,887516.3,illinois,2024 Q1,-0.004477804637376903
17000,1,All industry total,2024:Q2,893704.2,illinois,2024 Q2,0.006972153638192147
17000,1,All industry total,2024:Q3,898035.4,illinois,2024 Q3,0.004846346251925482
18000,1,All industry total,2005:Q1,303600.9,indiana,2005 Q1,
18000,1,All industry total,2005:Q2,306000.2,indiana,2005 Q2,0.007902809247271714
18000,1,All industry total,2005:Q3,307860.8,indiana,2005 Q3,0.006080388182752694
18000,1,All industry total,2005:Q4,307916.5,indiana,2005 Q4,0.00018092592496343762
18000,1,All industry total,2006:Q1,310651.5,indiana,2006 Q1,0.0088822781500828
18000,1,All industry total,2006:Q2,311600.5,indiana,2006 Q2,0.0030548701680177537
18000,1,All industry total,2006:Q3,312644.8,indiana,2006 Q3,0.0033514066890136807
18000,1,All industry total,2006:Q4,315205.4,indiana,2006 Q4,0.008190125023669115
18000,1,All industry total,2007:Q1,315549.9,indiana,2007 Q1,0.0010929381285980089
18000,1,All industry total,2007:Q2,321548.8,indiana,2007 Q2,0.019010939315778463
18000,1,All industry total,2007:Q3,324923.4,indiana,2007 Q3,0.01049483002269036
18000,1,All industry total,2007:Q4,328624.6,indiana,2007 Q4,0.011390992461607796
18000,1,All industry total,2008:Q1,328175.7,indiana,2008 Q1,-0.0013659963374621498
18000,1,All industry total,2008:Q2,328587.2,indiana,2008 Q2,0.0012539014924017877
18000,1,All industry total,2008:Q3,322380.1,indiana,2008 Q3,-0.01889026718021891
18000,1,All industry total,2008:Q4,310394.0,indiana,2008 Q4,-0.03718002444939983
18000,1,All industry total,2009:Q1,297132.7,indiana,2009 Q1,-0.042724086161459285
18000,1,All industry total,2009:Q2,295513.1,indiana,2009 Q2,-0.00545076324483984
18000,1,All industry total,2009:Q3,298281.3,indiana,2009 Q3,0.00936743582602606
18000,1,All industry total,2009:Q4,308229.0,indiana,2009 Q4,0.0333500625081089
18000,1,All industry total,2010:Q1,314952.3,indiana,2010 Q1,0.02181267823598687
18000,1,All industry total,2010:Q2,319915.0,indiana,2010 Q2,0.01575698923297275
18000,1,All industry total,2010:Q3,324005.0,indiana,2010 Q3,0.012784645921573023
18000,1,All industry total,2010:Q4,324054.8,indiana,2010 Q4,0.00015370133176961787
18000,1,All industry total,2011:Q1,321329.9,indiana,2011 Q1,-0.008408762962313632
18000,1,All industry total,2011:Q2,320842.8,indiana,2011 Q2,-0.0015158875660187254
18000,1,All industry total,2011:Q3,320350.6,indiana,2011 Q3,-0.0015340846046725254
18000,1,All industry total,2011:Q4,323607.8,indiana,2011 Q4,0.010167610112170822
18000,1,All industry total,2012:Q1,324474.8,indiana,2012 Q1,0.0026791690435150617
18000,1,All industry total,2012:Q2,325818.3,indiana,2012 Q2,0.004140537262061539
18000,1,All industry total,2012:Q3,324465.3,indiana,2012 Q3,-0.004152621261604983
18000,1,All industry total,2012:Q4,320746.6,indiana,2012 Q4,-0.011461009852209214
18000,1,All industry total,2013:Q1,332837.6,indiana,2013 Q1,0.03769642452951949
18000,1,All industry total,2013:Q2,330668.9,indiana,2013 Q2,-0.006515790283309175
18000,1,All industry total,2013:Q3,334078.4,indiana,2013 Q3,0.010310918262951274
18000,1,All industry total,2013:Q4,335244.6,indiana,2013 Q4,0.003490797369719134
18000,1,All industry total,2014:Q1,337995.1,indiana,2014 Q1,0.0082044572828317
18000,1,All industry total,2014:Q2,344604.3,indiana,2014 Q2,0.01955412963087344
18000,1,All industry total,2014:Q3,347586.9,indiana,2014 Q3,0.00865514446569593
18000,1,All industry total,2014:Q4,345124.8,indiana,2014 Q4,-0.007083408494393928
18000,1,All industry total,2015:Q1,341035.5,indiana,2015 Q1,-0.011848757319091519
18000,1,All industry total,2015:Q2,342015.8,indiana,2015 Q2,0.0028744808091825114
18000,1,All industry total,2015:Q3,340355.0,indiana,2015 Q3,-0.004855916013236761
18000,1,All industry total,2015:Q4,341414.4,indiana,2015 Q4,0.003112632398525106
18000,1,All industry total,2016:Q1,343033.4,indiana,2016 Q1,0.004742037828515677
18000,1,All industry total,2016:Q2,346480.7,indiana,2016 Q2,0.010049458740752248
18000,1,All industry total,2016:Q3,350851.5,indiana,2016 Q3,0.012614844059135155
18000,1,All industry total,2016:Q4,353391.1,indiana,2016 Q4,0.007238390031109931
18000,1,All industry total,2017:Q1,354230.7,indiana,2017 Q1,0.0023758379879970093
18000,1,All industry total,2017:Q2,356327.6,indiana,2017 Q2,0.005919588561917211
18000,1,All industry total,2017:Q3,357508.4,indiana,2017 Q3,0.003313804487780514
18000,1,All industry total,2017:Q4,362076.4,indiana,2017 Q4,0.012777322155227644
18000,1,All industry total,2018:Q1,367616.7,indiana,2018 Q1,0.015301466762263294
18000,1,All industry total,2018:Q2,367646.0,indiana,2018 Q2,7.970258152023568e-05
18000,1,All industry total,2018:Q3,369403.4,indiana,2018 Q3,0.004780141766808299
18000,1,All industry total,2018:Q4,370385.6,indiana,2018 Q4,0.00265888186194263
18000,1,All industry total,2019:Q1,366326.5,indiana,2019 Q1,-0.010959119361011793
18000,1,All industry total,2019:Q2,369152.5,indiana,2019 Q2,0.007714429614019247
18000,1,All industry total,2019:Q3,372584.4,indiana,2019 Q3,0.009296699873358572
18000,1,All industry total,2019:Q4,373965.5,indiana,2019 Q4,0.003706811127894616
18000,1,All industry total,2020:Q1,366848.0,indiana,2020 Q1,-0.01903250433529291
18000,1,All industry total,2020:Q2,332068.8,indiana,2020 Q2,-0.09480547801814376
18000,1,All industry total,2020:Q3,368120.3,indiana,2020 Q3,0.10856635733317921
18000,1,All industry total,2020:Q4,372112.1,indiana,2020 Q4,0.01084373776724612
18000,1,All industry total,2021:Q1,378535.3,indiana,2021 Q1,0.01726146502626502
18000,1,All industry total,2021:Q2,384861.3,indiana,2021 Q2,0.01671178355096603
18000,1,All industry total,2021:Q3,387338.0,indiana,2021 Q3,0.006435305394437041
18000,1,All industry total,2021:Q4,397753.5,indiana,2021 Q4,0.026889951411945168
18000,1,All industry total,2022:Q1,396828.7,indiana,2022 Q1,-0.002325058107596756
18000,1,All industry total,2022:Q2,399117.5,indiana,2022 Q2,0.005767727989432148
18000,1,All industry total,2022:Q3,400518.7,indiana,2022 Q3,0.0035107455824412437
18000,1,All industry total,2022:Q4,400658.3,indiana,2022 Q4,0.00034854802035444443
18000,1,All industry total,2023:Q1,399620.5,indiana,2023 Q1,-0.002590237117264249
18000,1,All industry total,2023:Q2,401542.8,indiana,2023 Q2,0.004810313785203579
18000,1,All industry total,2023:Q3,406128.4,indiana,2023 Q3,0.011419953240352054
18000,1,All industry total,2023:Q4,409869.5,indiana,2023 Q4,0.00921161878854071
18000,1,All industry total,2024:Q1,414791.6,indiana,2024 Q1,0.012008944310323066
18000,1,All industry total,2024:Q2,417659.9,indiana,2024 Q2,0.006915038780920479
18000,1,All industry total,2024:Q3,421672.5,indiana,2024 Q3,0.009607338410989374
19000,1,All industry total,2005:Q1,153328.7,iowa,2005 Q1,
19000,1,All industry total,2005:Q2,153673.2,iowa,2005 Q2,0.002246807023081887
19000,1,All industry total,2005:Q3,154585.8,iowa,2005 Q3,0.005938576147304753
19000,1,All industry total,2005:Q4,152919.4,iowa,2005 Q4,-0.010779774080154847
19000,1,All industry total,2006:Q1,154648.7,iowa,2006 Q1,0.011308571705094472
19000,1,All industry total,2006:Q2,155912.3,iowa,2006 Q2,0.008170776734624852
19000,1,All industry total,2006:Q3,154888.1,iowa,2006 Q3,-0.0065690776160699516
19000,1,All industry total,2006:Q4,157368.7,iowa,2006 Q4,0.016015433077170016
19000,1,All industry total,2007:Q1,160806.5,iowa,2007 Q1,0.02184551311664884
19000,1,All industry total,2007:Q2,163468.8,iowa,2007 Q2,0.016555922801627876
19000,1,All industry total,2007:Q3,163228.4,iowa,2007 Q3,-0.0014706170229425997
19000,1,All industry total,2007:Q4,163848.5,iowa,2007 Q4,0.0037989712574528767
19000,1,All industry total,2008:Q1,163884.0,iowa,2008 Q1,0.0002166635642071313
19000,1,All industry total,2008:Q2,162965.8,iowa,2008 Q2,-0.005602743403871124
19000,1,All industry total,2008:Q3,159725.6,iowa,2008 Q3,-0.019882699314825447
19000,1,All industry total,2008:Q4,155301.0,iowa,2008 Q4,-0.027701257656881584
19000,1,All industry total,2009:Q1,153677.8,iowa,2009 Q1,-0.010451961030515045
19000,1,All industry total,2009:Q2,154934.8,iowa,2009 Q2,0.008179450772980879
19000,1,All industry total,2009:Q3,157655.4,iowa,2009 Q3,0.01755964444398561
19000,1,All industry total,2009:Q4,160680.7,iowa,2009 Q4,0.01918932050535549
19000,1,All industry total,2010:Q1,159516.8,iowa,2010 Q1,-0.007243558187137733
19000,1,All industry total,2010:Q2,161600.6,iowa,2010 Q2,0.013063200866617386
19000,1,All industry total,2010:Q3,162376.6,iowa,2010 Q3,0.0048019623689516955
19000,1,All industry total,2010:Q4,162878.2,iowa,2010 Q4,0.003089115057218761
19000,1,All industry total,2011:Q1,162653.4,iowa,2011 Q1,-0.001380172423320114
19000,1,All industry total,2011:Q2,162882.9,iowa,2011 Q2,0.001410975731217512
19000,1,All industry total,2011:Q3,163995.8,iowa,2011 Q3,0.0068325158749014125
19000,1,All industry total,2011:Q4,168705.0,iowa,2011 Q4,0.028715369539951796
19000,1,All industry total,2012:Q1,170924.0,iowa,2012 Q1,0.013153137132865034
19000,1,All industry total,2012:Q2,173101.8,iowa,2012 Q2,0.01274133533032229
19000,1,All industry total,2012:Q3,171526.5,iowa,2012 Q3,-0.00910042529887034
19000,1,All industry total,2012:Q4,168142.7,iowa,2012 Q4,-0.019727563962419703
19000,1,All industry total,2013:Q1,170201.2,iowa,2013 Q1,0.01224257728703071
19000,1,All industry total,2013:Q2,169442.4,iowa,2013 Q2,-0.004458252938287277
19000,1,All industry total,2013:Q3,171457.8,iowa,2013 Q3,0.01189430744607023
19000,1,All industry total,2013:Q4,173175.2,iowa,2013 Q4,0.01001645886043101
19000,1,All industry total,2014:Q1,174477.3,iowa,2014 Q1,0.007518975003349082
19000,1,All industry total,2014:Q2,180717.6,iowa,2014 Q2,0.035765684131976005
19000,1,All industry total,2014:Q3,183052.6,iowa,2014 Q3,0.012920711651770445
19000,1,All industry total,2014:Q4,182992.3,iowa,2014 Q4,-0.0003294135128374398
19000,1,All industry total,2015:Q1,184782.5,iowa,2015 Q1,0.009782925292485034
19000,1,All industry total,2015:Q2,185117.8,iowa,2015 Q2,0.0018145657732739906
19000,1,All industry total,2015:Q3,186543.9,iowa,2015 Q3,0.007703743238089533
19000,1,All industry total,2015:Q4,187512.6,iowa,2015 Q4,0.005192879531306094
19000,1,All industry total,2016:Q1,186314.8,iowa,2016 Q1,-0.0063878374039931796
19000,1,All industry total,2016:Q2,185548.4,iowa,2016 Q2,-0.00411346817322078
19000,1,All industry total,2016:Q3,188039.9,iowa,2016 Q3,0.01342776332213047
19000,1,All industry total,2016:Q4,187016.4,iowa,2016 Q4,-0.005442993747603597
19000,1,All industry total,2017:Q1,188413.9,iowa,2017 Q1,0.007472606680483551
19000,1,All industry total,2017:Q2,187162.1,iowa,2017 Q2,-0.006643883492672198
19000,1,All industry total,2017:Q3,185205.9,iowa,2017 Q3,-0.010451902388357581
19000,1,All industry total,2017:Q4,187718.2,iowa,2017 Q4,0.013564902629991993
19000,1,All industry total,2018:Q1,190703.6,iowa,2018 Q1,0.01590362575392268
19000,1,All industry total,2018:Q2,190538.9,iowa,2018 Q2,-0.0008636438955531567
19000,1,All industry total,2018:Q3,189171.3,iowa,2018 Q3,-0.007177536975389254
19000,1,All industry total,2018:Q4,186566.6,iowa,2018 Q4,-0.013769001957484983
19000,1,All industry total,2019:Q1,187506.5,iowa,2019 Q1,0.005037879234546683
19000,1,All industry total,2019:Q2,187347.5,iowa,2019 Q2,-0.0008479706036856882
19000,1,All industry total,2019:Q3,189285.7,iowa,2019 Q3,0.010345480991206246
19000,1,All industry total,2019:Q4,189745.9,iowa,2019 Q4,0.002431245466508969
19000,1,All industry total,2020:Q1,186729.4,iowa,2020 Q1,-0.015897576706532246
19000,1,All industry total,2020:Q2,177499.2,iowa,2020 Q2,-0.04943088769095805
19000,1,All industry total,2020:Q3,189271.0,iowa,2020 Q3,0.06632029890838931
19000,1,All industry total,2020:Q4,191813.3,iowa,2020 Q4,0.013432063020748064
19000,1,All industry total,2021:Q1,199235.9,iowa,2021 Q1,0.03869700380526275
19000,1,All industry total,2021:Q2,202112.7,iowa,2021 Q2,0.014439164829230133
19000,1,All industry total,2021:Q3,200810.0,iowa,2021 Q3,-0.006445413870578176
19000,1,All industry total,2021:Q4,202429.9,iowa,2021 Q4,0.008066829341168313
19000,1,All industry total,2022:Q1,203457.7,iowa,2022 Q1,0.005077313183477372
19000,1,All industry total,2022:Q2,201168.0,iowa,2022 Q2,-0.01125393632189886
19000,1,All industry total,2022:Q3,201678.6,iowa,2022 Q3,0.002538177046051082
19000,1,All industry total,2022:Q4,200017.3,iowa,2022 Q4,-0.008237363805579823
19000,1,All industry total,2023:Q1,199362.5,iowa,2023 Q1,-0.0032737168234947545
19000,1,All industry total,2023:Q2,199476.8,iowa,2023 Q2,0.0005733274813466416
19000,1,All industry total,2023:Q3,203532.6,iowa,2023 Q3,0.02033218900644096
19000,1,All industry total,2023:Q4,205833.7,iowa,2023 Q4,0.011305805556456328
19000,1,All industry total,2024:Q1,200270.8,iowa,2024 Q1,-0.027026186673999586
19000,1,All industry total,2024:Q2,201088.5,iowa,2024 Q2,0.004082971656377277
19000,1,All industry total,2024:Q3,201097.6,iowa,2024 Q3,4.525370670127593e-05
20000,1,All industry total,2005:Q1,129820.3,kansas,2005 Q1,
20000,1,All industry total,2005:Q2,129763.8,kansas,2005 Q2,-0.0004352169884063173
20000,1,All industry total,2005:Q3,130490.5,kansas,2005 Q3,0.005600175087350889
20000,1,All industry total,2005:Q4,128278.3,kansas,2005 Q4,-0.016952958261329365
20000,1,All industry total,2006:Q1,135170.4,kansas,2006 Q1,0.05372771544368771
20000,1,All industry total,2006:Q2,136100.7,kansas,2006 Q2,0.006882423962642825
20000,1,All industry total,2006:Q3,135685.8,kansas,2006 Q3,-0.0030484780754251872
20000,1,All industry total,2006:Q4,137586.3,kansas,2006 Q4,0.014006624127211653
20000,1,All industry total,2007:Q1,142266.3,kansas,2007 Q1,0.034015014576305846
20000,1,All industry total,2007:Q2,143418.0,kansas,2007 Q2,0.008095381689128045
20000,1,All industry total,2007:Q3,143598.3,kansas,2007 Q3,0.0012571643726728698
20000,1,All industry total,2007:Q4,145063.8,kansas,2007 Q4,0.010205552572697618
20000,1,All industry total,2008:Q1,147756.9,kansas,2008 Q1,0.018564934876930117
20000,1,All industry total,2008:Q2,149440.6,kansas,2008 Q2,0.011395068521334872
20000,1,All industry total,2008:Q3,148141.4,kansas,2008 Q3,-0.008693755244558732
20000,1,All industry total,2008:Q4,143721.2,kansas,2008 Q4,-0.029837709107649713
20000,1,All industry total,2009:Q1,141446.7,kansas,2009 Q1,-0.015825779356142267
20000,1,All industry total,2009:Q2,141029.1,kansas,2009 Q2,-0.002952348835285723
20000,1,All industry total,2009:Q3,141557.4,kansas,2009 Q3,0.003746035392695468
20000,1,All industry total,2009:Q4,143576.8,kansas,2009 Q4,0.014265591201872763
20000,1,All industry total,2010:Q1,140375.3,kansas,2010 Q1,-0.022298170735104872
20000,1,All industry total,2010:Q2,142749.9,kansas,2010 Q2,0.016916081390387028
20000,1,All industry total,2010:Q3,145426.2,kansas,2010 Q3,0.018748174254412886
20000,1,All industry total,2010:Q4,146928.9,kansas,2010 Q4,0.010333076158216103
20000,1,All industry total,2011:Q1,145938.8,kansas,2011 Q1,-0.006738633447878617
20000,1,All industry total,2011:Q2,148460.3,kansas,2011 Q2,0.017277790416256655
20000,1,All industry total,2011:Q3,148178.9,kansas,2011 Q3,-0.0018954562263446828
20000,1,All industry total,2011:Q4,148769.2,kansas,2011 Q4,0.003983698083870335
20000,1,All industry total,2012:Q1,154742.6,kansas,2012 Q1,0.0401521282631081
20000,1,All industry total,2012:Q2,151906.5,kansas,2012 Q2,-0.01832785541925752
20000,1,All industry total,2012:Q3,147000.1,kansas,2012 Q3,-0.032298815389729785
20000,1,All industry total,2012:Q4,146659.1,kansas,2012 Q4,-0.002319726313111392
20000,1,All industry total,2013:Q1,148915.3,kansas,2013 Q1,0.015383975491462643
20000,1,All industry total,2013:Q2,149939.0,kansas,2013 Q2,0.006874377582424485
20000,1,All industry total,2013:Q3,150903.3,kansas,2013 Q3,0.006431282054702114
20000,1,All industry total,2013:Q4,153054.0,kansas,2013 Q4,0.014252173411714697
20000,1,All industry total,2014:Q1,149502.1,kansas,2014 Q1,-0.02320684202961043
20000,1,All industry total,2014:Q2,152967.0,kansas,2014 Q2,0.023176263075903147
20000,1,All industry total,2014:Q3,156169.4,kansas,2014 Q3,0.020935234396961322
20000,1,All industry total,2014:Q4,157801.9,kansas,2014 Q4,0.010453392277872675
20000,1,All industry total,2015:Q1,155212.7,kansas,2015 Q1,-0.016407913973152333
20000,1,All industry total,2015:Q2,158379.2,kansas,2015 Q2,0.02040103677083116
20000,1,All industry total,2015:Q3,159849.0,kansas,2015 Q3,0.009280259023912052
20000,1,All industry total,2015:Q4,160969.4,kansas,2015 Q4,0.007009114852141618
20000,1,All industry total,2016:Q1,161486.4,kansas,2016 Q1,0.0032117905639208466
20000,1,All industry total,2016:Q2,164308.5,kansas,2016 Q2,0.01747577504978759
20000,1,All industry total,2016:Q3,166107.0,kansas,2016 Q3,0.010945873159331487
20000,1,All industry total,2016:Q4,166672.9,kansas,2016 Q4,0.003406840169288383
20000,1,All industry total,2017:Q1,166139.9,kansas,2017 Q1,-0.0031978803992730453
20000,1,All industry total,2017:Q2,165908.1,kansas,2017 Q2,-0.0013952096997770225
20000,1,All industry total,2017:Q3,166040.5,kansas,2017 Q3,0.0007980321635894239
20000,1,All industry total,2017:Q4,167005.8,kansas,2017 Q4,0.005813641852439488
20000,1,All industry total,2018:Q1,167881.6,kansas,2018 Q1,0.005244129245810747
20000,1,All industry total,2018:Q2,169081.3,kansas,2018 Q2,0.007146107733069007
20000,1,All industry total,2018:Q3,170973.7,kansas,2018 Q3,0.011192248935867122
20000,1,All industry total,2018:Q4,171250.9,kansas,2018 Q4,0.0016213019897211023
20000,1,All industry total,2019:Q1,167380.2,kansas,2019 Q1,-0.02260250895031779
20000,1,All industry total,2019:Q2,169793.4,kansas,2019 Q2,0.014417475902167576
20000,1,All industry total,2019:Q3,170205.4,kansas,2019 Q3,0.00242647829656506
20000,1,All industry total,2019:Q4,170870.0,kansas,2019 Q4,0.0039046939756317567
20000,1,All industry total,2020:Q1,172078.9,kansas,2020 Q1,0.007074969274887266
20000,1,All industry total,2020:Q2,158510.8,kansas,2020 Q2,-0.07884813303664773
