State,YearQuarter,employment_growth
idaho,2015 Q2,0.0022867327318087196
idaho,2015 Q3,0.001645785941585265
idaho,2015 Q4,0.002398070235157442
idaho,2016 Q1,0.002666405534617722
idaho,2016 Q2,0.0019781390294945447
idaho,2016 Q3,0.0017772447507794127
idaho,2016 Q4,0.00217103010548129
idaho,2017 Q1,0.0032475367527068735
idaho,2017 Q2,0.003299684928452636
idaho,2017 Q3,0.0026381942129198124
idaho,2017 Q4,0.0019879620947081587
idaho,2018 Q1,0.0028729945414361544
idaho,2018 Q2,0.002573021072199403
idaho,2018 Q3,0.0016081866199622041
idaho,2018 Q4,0.0023314447856097598
idaho,2019 Q1,0.002681287070905277
idaho,2019 Q2,0.002966582565227268
idaho,2019 Q3,0.0029196667482460636
idaho,2019 Q4,0.002407081322534902
idaho,2020 Q1,-0.0006859607821702399
idaho,2020 Q2,-0.015373961628038243
idaho,2020 Q3,0.01299465812892553
idaho,2020 Q4,0.005256455314242681
idaho,2021 Q1,0.0029076893001035073
idaho,2021 Q2,0.0034034465196609944
idaho,2021 Q3,0.0033564450178360516
idaho,2021 Q4,0.004466819024618873
idaho,2022 Q1,0.003809231052788261
idaho,2022 Q2,0.0016347012646764636
idaho,2022 Q3,0.00033090826702264486
idaho,2022 Q4,0.0014341266473992438
idaho,2023 Q1,0.0024282447913103558
idaho,2023 Q2,0.0018504488844243532
idaho,2023 Q3,0.0017991104829671034
idaho,2023 Q4,0.0015395517214249477
idaho,2024 Q1,0.001659831191098693
idaho,2024 Q2,0.0021778726737201235
idaho,2024 Q3,0.0016787338330969497
idaho,2024 Q4,0.0001961154579483241
idaho,2025 Q1,0.0022358721599946563
illinois,1976 Q1,0.00012144428835819676
illinois,1976 Q2,0.0017622125775018649
illinois,1976 Q3,0.0007357067625676598
illinois,1976 Q4,0.0020734205221647852
illinois,1977 Q1,0.0045260809720228945
illinois,1977 Q2,0.0028001136306165333
illinois,1977 Q3,0.0017421818969517815
illinois,1977 Q4,0.002697909159578904
illinois,1978 Q1,0.0021786513233506
illinois,1978 Q2,0.0021211593884251645
illinois,1978 Q3,0.002327832044118313
illinois,1978 Q4,0.0010664623352420282
illinois,1979 Q1,-0.0008350351251991128
illinois,1979 Q2,0.0010124876546328359
illinois,1979 Q3,0.0017751902893718234
illinois,1979 Q4,-4.5905582187385125e-07
illinois,1980 Q1,-0.0025690286955890227
illinois,1980 Q2,-0.004493941667106298
illinois,1980 Q3,-0.0018375921655562344
illinois,1980 Q4,0.0007831207389574398
illinois,1981 Q1,0.0029730811775482793
illinois,1981 Q2,0.0018584008425291583
illinois,1981 Q3,-0.0018420040134008442
illinois,1981 Q4,-0.0031934731079630665
illinois,1982 Q1,-0.003312138463790637
illinois,1982 Q2,-0.003010285466816439
illinois,1982 Q3,-0.0030183574509896984
illinois,1982 Q4,-0.002575817470321614
illinois,1983 Q1,-0.0008582864874031962
illinois,1983 Q2,0.001989104333661803
illinois,1983 Q3,0.0034050495407567105
illinois,1983 Q4,0.0023070926261548794
illinois,1984 Q1,0.0027658940359724196
illinois,1984 Q2,0.0023863232065013396
illinois,1984 Q3,0.00039184363037329345
illinois,1984 Q4,0.001513520488389597
illinois,1985 Q1,0.0008792460008596089
illinois,1985 Q2,-0.0019950986679049265
illinois,1985 Q3,0.00012413028839863838
illinois,1985 Q4,0.0019948054112092586
illinois,1986 Q1,0.0011353509005040952
illinois,1986 Q2,0.001715633652150809
illinois,1986 Q3,0.0013355506673404793
illinois,1986 Q4,0.0004143998753682136
illinois,1987 Q1,0.0014002844139685926
illinois,1987 Q2,0.0034784752834913224
illinois,1987 Q3,0.0022382318629903994
illinois,1987 Q4,4.25034027492129e-07
illinois,1988 Q1,5.038380342788547e-06
illinois,1988 Q2,0.0017216391740158727
illinois,1988 Q3,0.003852928305037103
illinois,1988 Q4,0.004811621483222932
illinois,1989 Q1,0.0037745415331905305
illinois,1989 Q2,0.0011330150859698573
illinois,1989 Q3,-0.00014094545549218443
illinois,1989 Q4,0.0001335616279586708
illinois,1990 Q1,0.0006909043128002779
illinois,1990 Q2,0.00010829040812954105
illinois,1990 Q3,0.00047375665040035503
illinois,1990 Q4,0.0004849697248534568
illinois,1991 Q1,-0.000960048103146427
illinois,1991 Q2,-0.001805769776227743
illinois,1991 Q3,-0.002089932960108213
illinois,1991 Q4,-0.00022389953990527753
illinois,1992 Q1,0.002360221327510015
illinois,1992 Q2,0.0030053785996466686
illinois,1992 Q3,0.002329253981962598
illinois,1992 Q4,-0.0004059702434139334
illinois,1993 Q1,-0.0007551298796074265
illinois,1993 Q2,0.0022536019270641785
illinois,1993 Q3,0.002261209298543454
illinois,1993 Q4,0.0022489034737114277
illinois,1994 Q1,0.0020160523679356355
illinois,1994 Q2,0.0011046141415167465
illinois,1994 Q3,0.0018048995677375501
illinois,1994 Q4,0.0028498733332317596
illinois,1995 Q1,0.0013472161688759716
illinois,1995 Q2,-4.578519660506745e-05
illinois,1995 Q3,0.0006696450568837164
illinois,1995 Q4,0.00021209723132183575
illinois,1996 Q1,0.001097813141878105
illinois,1996 Q2,0.0017566152308442866
illinois,1996 Q3,0.0010980071072036839
illinois,1996 Q4,0.0003916599038925976
illinois,1997 Q1,0.0011501620723712858
illinois,1997 Q2,0.002003728200441849
illinois,1997 Q3,0.0010815415052554123
illinois,1997 Q4,0.0004485292667740411
illinois,1998 Q1,3.089308503138414e-05
illinois,1998 Q2,0.000870009069468732
illinois,1998 Q3,0.0016834988036143657
illinois,1998 Q4,0.0021337009924179786
illinois,1999 Q1,0.0016477361960352728
illinois,1999 Q2,0.0012234252487531478
illinois,1999 Q3,0.0015870760952719405
illinois,1999 Q4,0.0018091885017145575
illinois,2000 Q1,0.0004044911532750846
illinois,2000 Q2,-0.0014852145030039103
illinois,2000 Q3,-0.0013510882480292457
illinois,2000 Q4,-0.0011034199924646604
illinois,2001 Q1,-0.0009643855294896309
illinois,2001 Q2,-0.0013267930511321469
illinois,2001 Q3,-0.002297303117083057
illinois,2001 Q4,-0.0028063995766735386
illinois,2002 Q1,-0.0030296768922214445
illinois,2002 Q2,-0.00264384870304298
illinois,2002 Q3,-0.0014128083210871816
illinois,2002 Q4,-0.001119057545241146
illinois,2003 Q1,6.923296003965203e-05
illinois,2003 Q2,0.00024114842179393894
illinois,2003 Q3,-1.957605575457026e-05
illinois,2003 Q4,0.0013304257693439088
illinois,2004 Q1,0.0011324979985007182
illinois,2004 Q2,0.0010480096670757444
illinois,2004 Q3,0.0011768122309445683
illinois,2004 Q4,0.0009422418135878926
illinois,2005 Q1,0.0010287070632521989
illinois,2005 Q2,0.0014740503438935477
illinois,2005 Q3,0.0014827252041712165
illinois,2005 Q4,0.001746183279164167
illinois,2006 Q1,0.002793835704934189
illinois,2006 Q2,0.0030889610607127693
illinois,2006 Q3,0.0029849544249023197
illinois,2006 Q4,0.001198345769951444
illinois,2007 Q1,-0.0004750296154117188
illinois,2007 Q2,0.0006005773273257317
illinois,2007 Q3,0.0010186989554438568
illinois,2007 Q4,0.0006096115657150403
illinois,2008 Q1,-0.0008426917447371304
illinois,2008 Q2,-0.003922432571963341
illinois,2008 Q3,-0.004295860011674628
illinois,2008 Q4,-0.004624446609711286
illinois,2009 Q1,-0.004798322099650735
illinois,2009 Q2,-0.001965972913230085
illinois,2009 Q3,-0.0029602730283511125
illinois,2009 Q4,-0.0016262252168898945
illinois,2010 Q1,0.0023345437584136133
illinois,2010 Q2,0.001679024075300554
illinois,2010 Q3,0.0010291235087478423
illinois,2010 Q4,0.0004501864016265289
illinois,2011 Q1,-0.0005334426914442117
illinois,2011 Q2,-0.0006934589338032001
illinois,2011 Q3,0.0008963962576720164
illinois,2011 Q4,0.002189693049770162
illinois,2012 Q1,0.0011190874002367697
illinois,2012 Q2,0.0002994996504520249
illinois,2012 Q3,0.00123219303364334
illinois,2012 Q4,-0.0005302352445006875
illinois,2013 Q1,-0.0016861969967388868
illinois,2013 Q2,0.0002990858928542117
illinois,2013 Q3,2.1660668760414836e-05
illinois,2013 Q4,0.001194994770281325
illinois,2014 Q1,0.0023877105491195336
illinois,2014 Q2,0.0014299340067201645
illinois,2014 Q3,0.0016943343642476332
illinois,2014 Q4,0.0009702711828794008
illinois,2015 Q1,0.0006696980077243175
illinois,2015 Q2,0.0013325439062980375
illinois,2015 Q3,0.0006721054329710263
illinois,2015 Q4,0.0016395344886284875
illinois,2016 Q1,0.0014925257136304548
illinois,2016 Q2,-0.00010432586719037278
illinois,2016 Q3,-0.0007440637321206219
illinois,2016 Q4,-0.00043353343007427697
illinois,2017 Q1,0.0004902040657421095
illinois,2017 Q2,0.00040228374323951027
illinois,2017 Q3,0.0003379016951801095
illinois,2017 Q4,0.0005923153347450564
illinois,2018 Q1,0.0011291039268067997
illinois,2018 Q2,0.0003304849827490501
illinois,2018 Q3,-0.0003923323886003323
illinois,2018 Q4,0.0001795528935862508
illinois,2019 Q1,0.0006488871290786236
illinois,2019 Q2,0.0006417145905412239
illinois,2019 Q3,-0.00040154670632734185
illinois,2019 Q4,-0.0008403157055889195
illinois,2020 Q1,-0.00866080733608062
illinois,2020 Q2,-0.03185669932349067
illinois,2020 Q3,0.015128821293660222
illinois,2020 Q4,0.0054222981163247015
illinois,2021 Q1,0.003287083717224822
illinois,2021 Q2,0.003882797236139194
illinois,2021 Q3,0.004106282470803875
illinois,2021 Q4,0.005809151319442781
illinois,2022 Q1,0.0025858240831105514
illinois,2022 Q2,0.0003826785557357419
illinois,2022 Q3,-0.0009003704178055886
illinois,2022 Q4,9.907778527928901e-05
illinois,2023 Q1,0.0017509356724084342
illinois,2023 Q2,0.0009927201070985732
illinois,2023 Q3,0.0011379199025701354
illinois,2023 Q4,0.001073766705132077
illinois,2024 Q1,0.00116007193637017
illinois,2024 Q2,0.0013903722984380067
illinois,2024 Q3,0.001243200426891929
illinois,2024 Q4,0.0005455718192091119
illinois,2025 Q1,0.00041259075218147423
indiana,1976 Q1,-3.671243048541939e-05
indiana,1976 Q2,0.004463366757743466
indiana,1976 Q3,0.0022907092912487492
indiana,1976 Q4,-0.0008590418671471737
indiana,1977 Q1,0.002048551348808066
indiana,1977 Q2,0.0027107560719670243
indiana,1977 Q3,0.002173579100477848
indiana,1977 Q4,0.0037691680046632037
indiana,1978 Q1,0.003465901799489949
indiana,1978 Q2,0.004986541343175037
indiana,1978 Q3,0.0033353442637102195
indiana,1978 Q4,0.001212195735130835
indiana,1979 Q1,-1.1691271393147554e-05
indiana,1979 Q2,-0.0018942377866705273
indiana,1979 Q3,-0.0011038955367028331
indiana,1979 Q4,-0.0016522911592281215
indiana,1980 Q1,-0.005623290889103405
indiana,1980 Q2,-0.007155151140481634
indiana,1980 Q3,-0.001238054570958158
indiana,1980 Q4,0.002899676327562828
indiana,1981 Q1,0.0021892369516046304
indiana,1981 Q2,-0.0005697868713136304
indiana,1981 Q3,-0.003684857425572415
indiana,1981 Q4,-0.005115138725164632
indiana,1982 Q1,-0.00261143378428789
indiana,1982 Q2,-0.0005050693880817395
indiana,1982 Q3,-0.0014904108506493818
indiana,1982 Q4,-0.0017680486717808936
indiana,1983 Q1,-0.0018522010208390876
indiana,1983 Q2,0.0022308189765152995
indiana,1983 Q3,0.005285384067244585
indiana,1983 Q4,0.0034638393320759095
indiana,1984 Q1,0.004653996927638311
indiana,1984 Q2,0.0037401323124575856
indiana,1984 Q3,0.00033970188601983864
indiana,1984 Q4,0.002953439762293897
indiana,1985 Q1,0.004638578324888121
indiana,1985 Q2,0.001443961534348596
indiana,1985 Q3,0.001942054618985889
indiana,1985 Q4,0.0030216872286414156
indiana,1986 Q1,0.0007936978221219082
indiana,1986 Q2,0.00173528459654911
indiana,1986 Q3,0.0021212056805594384
indiana,1986 Q4,-0.0006903073244792779
indiana,1987 Q1,0.00012688481931818116
indiana,1987 Q2,0.0008391177844213615
indiana,1987 Q3,0.0008446835520102466
indiana,1987 Q4,0.002063180799943387
indiana,1988 Q1,0.0018534325457714533
indiana,1988 Q2,0.002406458848417392
indiana,1988 Q3,0.0036639116575745887
indiana,1988 Q4,0.0038679436605409587
indiana,1989 Q1,0.0029321133502101895
indiana,1989 Q2,0.0011084012161247288
indiana,1989 Q3,-0.0015045669662809846
indiana,1989 Q4,-0.0004925626718398357
indiana,1990 Q1,-0.00035994479516073447
indiana,1990 Q2,-0.0009065760843005958
indiana,1990 Q3,0.0008510218260351365
indiana,1990 Q4,-0.0010567780089530225
indiana,1991 Q1,-0.0013666560549948636
indiana,1991 Q2,5.979347359315786e-05
indiana,1991 Q3,0.0002142017630017238
indiana,1991 Q4,0.0009090342894890746
indiana,1992 Q1,0.0021938587204616646
indiana,1992 Q2,0.0028518322346932448
indiana,1992 Q3,0.0013692465478302533
indiana,1992 Q4,0.001630578723468279
indiana,1993 Q1,0.004569775229332255
indiana,1993 Q2,0.006118238780012349
indiana,1993 Q3,0.003793305941922324
indiana,1993 Q4,0.0025301219340964445
indiana,1994 Q1,0.002125962569319887
indiana,1994 Q2,0.001975257265513323
indiana,1994 Q3,0.00503969603974852
indiana,1994 Q4,0.0056749476084114
indiana,1995 Q1,0.0008084300362239949
indiana,1995 Q2,-0.0010205934525192584
indiana,1995 Q3,0.00012502959600498484
indiana,1995 Q4,-0.001619096261981164
indiana,1996 Q1,-0.0002474954698075497
indiana,1996 Q2,0.0011472030677186495
indiana,1996 Q3,0.0008839443819641524
indiana,1996 Q4,0.0004795578237964578
indiana,1997 Q1,0.0012995096008587836
indiana,1997 Q2,0.0019359266976856453
indiana,1997 Q3,0.0001847360854410803
indiana,1997 Q4,-2.4938870812118985e-05
indiana,1998 Q1,0.00042471191822716453
indiana,1998 Q2,5.623934503703095e-05
indiana,1998 Q3,0.0007096442305556394
indiana,1998 Q4,0.0011175470420715279
indiana,1999 Q1,-0.0005734418200606198
indiana,1999 Q2,-0.0010102744555448389
indiana,1999 Q3,-0.00016985240564607965
indiana,1999 Q4,0.001163415837799701
indiana,2000 Q1,0.0003238924894348738
indiana,2000 Q2,-0.0006260461952608173
indiana,2000 Q3,-0.0004059865989717304
indiana,2000 Q4,0.0001776576452633035
indiana,2001 Q1,-0.00014376149886837405
indiana,2001 Q2,-0.001467775399078534
indiana,2001 Q3,-0.0012425787796828125
indiana,2001 Q4,-0.0010742626085746831
indiana,2002 Q1,-6.438634929143798e-05
indiana,2002 Q2,0.0012997266731120671
indiana,2002 Q3,0.0008269519932898225
indiana,2002 Q4,8.375295284309321e-05
indiana,2003 Q1,0.0006747739120477695
indiana,2003 Q2,6.719468749842121e-05
indiana,2003 Q3,-0.0003849037781963327
indiana,2003 Q4,-0.0005780198666397082
indiana,2004 Q1,-0.0009089289998607993
indiana,2004 Q2,-0.00011787365249412336
indiana,2004 Q3,-0.00020811034584133914
indiana,2004 Q4,-6.0265737322725187e-05
indiana,2005 Q1,0.001805991235197979
indiana,2005 Q2,0.0025202972577145952
indiana,2005 Q3,0.0016577806052457955
indiana,2005 Q4,0.0017398367452407342
indiana,2006 Q1,0.0013500274624469455
indiana,2006 Q2,-5.900378083593486e-05
indiana,2006 Q3,0.0004194275763823585
indiana,2006 Q4,0.00039646261324436755
indiana,2007 Q1,-0.0016919532161329502
indiana,2007 Q2,-0.001929551392153302
indiana,2007 Q3,0.0001895182786100976
indiana,2007 Q4,0.0018720748478431304
indiana,2008 Q1,0.0007984354015058148
indiana,2008 Q2,-0.00029012475137335514
indiana,2008 Q3,-0.0019349180919645548
indiana,2008 Q4,-0.006836900209307976
indiana,2009 Q1,-0.007590175283626784
indiana,2009 Q2,-0.004026885599182961
indiana,2009 Q3,-0.0035881854474193084
indiana,2009 Q4,-0.002304076644980261
indiana,2010 Q1,0.0008042099720212784
indiana,2010 Q2,0.0014708067272216259
indiana,2010 Q3,3.585573876430104e-05
indiana,2010 Q4,0.001221296033392531
indiana,2011 Q1,0.0026224514240578145
indiana,2011 Q2,0.0007847255871311631
indiana,2011 Q3,0.000859709344035379
indiana,2011 Q4,0.0016163678111615158
indiana,2012 Q1,-0.0005597645338734821
indiana,2012 Q2,-0.0016987497989147116
indiana,2012 Q3,0.0005331029485877714
indiana,2012 Q4,0.000677486163008482
indiana,2013 Q1,0.0008029317782119646
indiana,2013 Q2,0.002802759069888546
indiana,2013 Q3,0.0032305182702040782
indiana,2013 Q4,0.0025614038169110565
indiana,2014 Q1,0.0022742478482306407
indiana,2014 Q2,0.0017200937601089539
indiana,2014 Q3,0.0016827231766272839
indiana,2014 Q4,0.0016555678458901972
indiana,2015 Q1,0.0016770700151530853
indiana,2015 Q2,0.0025875772780511084
indiana,2015 Q3,0.0024186273844506445
indiana,2015 Q4,0.003353534833238303
indiana,2016 Q1,0.002368105930777927
indiana,2016 Q2,0.0009198418234797797
indiana,2016 Q3,5.059798459490968e-05
indiana,2016 Q4,-0.0005264390213246909
indiana,2017 Q1,0.0016384188958339003
indiana,2017 Q2,0.001499908008830338
indiana,2017 Q3,0.0002012189364877237
indiana,2017 Q4,0.0009637313151883801
indiana,2018 Q1,0.0031323513298732544
indiana,2018 Q2,0.002083977077751801
indiana,2018 Q3,-0.000807312488996792
indiana,2018 Q4,9.84322247861898e-05
indiana,2019 Q1,0.00024074788435487124
indiana,2019 Q2,-0.00027734593018180487
indiana,2019 Q3,0.0011195126566905984
indiana,2019 Q4,0.00035520680573960145
indiana,2020 Q1,-0.010544994495017779
indiana,2020 Q2,-0.019436349825265764
indiana,2020 Q3,0.01974448484223938
indiana,2020 Q4,0.005897191026837352
indiana,2021 Q1,0.0005554507747895047
indiana,2021 Q2,0.0010124653503849057
indiana,2021 Q3,0.0005519415668380953
indiana,2021 Q4,0.0035909685325337857
indiana,2022 Q1,0.003395107621731045
indiana,2022 Q2,0.0009286290455493932
indiana,2022 Q3,-0.0005994280924451015
indiana,2022 Q4,0.00023731677736105183
indiana,2023 Q1,0.0016822944045667605
indiana,2023 Q2,0.00015593332505000243
indiana,2023 Q3,-0.00033371514241561
indiana,2023 Q4,-0.00027267744496869045
indiana,2024 Q1,0.0003331407168296237
indiana,2024 Q2,0.0017858474467091028
indiana,2024 Q3,0.0015189699176744547
indiana,2024 Q4,-1.7082092082028783e-05
indiana,2025 Q1,0.001922952038040604
iowa,1976 Q1,-5.736662175653828e-05
iowa,1976 Q2,0.00242703381217139
iowa,1976 Q3,0.002331997144814727
iowa,1976 Q4,0.003681991903574359
iowa,1977 Q1,0.004076282631017965
iowa,1977 Q2,0.0017663456990830717
iowa,1977 Q3,0.0029404782006083132
iowa,1977 Q4,0.0017590107478860546
iowa,1978 Q1,0.000858730303675855
iowa,1978 Q2,0.004333552074049507
iowa,1978 Q3,0.0009841422644508713
iowa,1978 Q4,-0.0030449161093834367
iowa,1979 Q1,-0.0005980466269820036
iowa,1979 Q2,0.001268111175036335
iowa,1979 Q3,0.0015646119963750316
iowa,1979 Q4,0.002314952706848006
iowa,1980 Q1,-0.0018050627145073477
iowa,1980 Q2,-0.00830570042538555
iowa,1980 Q3,-0.004709439772988359
iowa,1980 Q4,0.002934441957961109
iowa,1981 Q1,0.0024476027529203304
iowa,1981 Q2,-0.001098217282213117
iowa,1981 Q3,-0.002605009885609929
iowa,1981 Q4,-0.004675086498738601
iowa,1982 Q1,-0.004093210770828137
iowa,1982 Q2,-0.0004669077649319305
iowa,1982 Q3,-0.001008782586173947
iowa,1982 Q4,-0.003192773103628902
iowa,1983 Q1,-0.0013270589160560748
iowa,1983 Q2,0.0037462404181981177
iowa,1983 Q3,0.005046991438236799
iowa,1983 Q4,0.0013601415733387097
iowa,1984 Q1,-0.00016496242339747447
iowa,1984 Q2,-6.072721953169028e-05
iowa,1984 Q3,-0.0017886859070714856
iowa,1984 Q4,-0.0016863193345843335
iowa,1985 Q1,0.00015206543322765498
iowa,1985 Q2,-0.00037513313469243287
iowa,1985 Q3,0.0005110133343922962
iowa,1985 Q4,0.002090418370620147
iowa,1986 Q1,0.0013308240285443418
iowa,1986 Q2,0.0014093140967808744
iowa,1986 Q3,0.0018334775004837194
iowa,1986 Q4,0.002527976711740173
iowa,1987 Q1,0.0022450208132102447
iowa,1987 Q2,0.0004776881089329314
iowa,1987 Q3,0.0012686286482731142
iowa,1987 Q4,0.0025585984228850833
iowa,1988 Q1,0.0028947351635157195
iowa,1988 Q2,0.0021226451654119405
iowa,1988 Q3,0.0019261911800612097
iowa,1988 Q4,0.002441645172004181
iowa,1989 Q1,0.0003267465950999397
iowa,1989 Q2,-0.0010650533544417733
iowa,1989 Q3,-0.0005904693520241144
iowa,1989 Q4,-0.00012300804225055342
iowa,1990 Q1,-0.00010334151007166763
iowa,1990 Q2,0.001072292122319925
iowa,1990 Q3,0.001402463431603218
iowa,1990 Q4,-0.00017109398793417144
iowa,1991 Q1,0.001026168518616144
iowa,1991 Q2,0.002535860787244918
iowa,1991 Q3,0.0017693355648654336
iowa,1991 Q4,0.0018042383721281012
iowa,1992 Q1,0.0028732458622422463
iowa,1992 Q2,0.0018035238835849565
iowa,1992 Q3,0.0010708244821466817
iowa,1992 Q4,0.002059293511701865
iowa,1993 Q1,0.0025708656224427973
iowa,1993 Q2,0.0029855098478410724
iowa,1993 Q3,0.0019651658418221216
iowa,1993 Q4,0.000578642123101325
iowa,1994 Q1,0.001105992516238589
iowa,1994 Q2,0.0024507017424670132
iowa,1994 Q3,0.0018942191568098732
iowa,1994 Q4,0.0019887346512231416
iowa,1995 Q1,9.975660092124508e-06
iowa,1995 Q2,-0.0008921876882640086
iowa,1995 Q3,0.002005839700504719
iowa,1995 Q4,0.0016583716475437882
iowa,1996 Q1,0.0012006218341280572
iowa,1996 Q2,0.0011823519189318639
iowa,1996 Q3,0.0008379775105667638
iowa,1996 Q4,-0.0007966106301389534
iowa,1997 Q1,-0.0005345007314566294
iowa,1997 Q2,0.00040293790148382413
iowa,1997 Q3,-0.000582545675235561
iowa,1997 Q4,-4.836371092475922e-05
iowa,1998 Q1,-0.0001399811701872459
iowa,1998 Q2,-0.0001770499685944671
iowa,1998 Q3,0.0002072085627952506
iowa,1998 Q4,0.0001445129914210419
iowa,1999 Q1,0.000557180505090793
iowa,1999 Q2,0.00020997650910755303
iowa,1999 Q3,-0.0008537590390870579
iowa,1999 Q4,0.0008014183157485366
iowa,2000 Q1,8.451578573801891e-06
iowa,2000 Q2,-0.0010569368633936242
iowa,2000 Q3,0.001118231454879955
iowa,2000 Q4,0.001320431377380767
iowa,2001 Q1,0.0001574449397653277
iowa,2001 Q2,0.00017806312732767302
iowa,2001 Q3,-0.0008455427806159562
iowa,2001 Q4,-0.0006659156192270569
iowa,2002 Q1,0.001993418014630599
iowa,2002 Q2,0.0014892594221960949
iowa,2002 Q3,-0.00021208561896579603
iowa,2002 Q4,-0.001940475625805016
iowa,2003 Q1,-0.0032875782335504513
iowa,2003 Q2,-0.0027898755068703394
iowa,2003 Q3,0.00033496343970277714
iowa,2003 Q4,0.0011166327672175551
iowa,2004 Q1,-0.0005986115336353107
iowa,2004 Q2,0.00016181224432335975
iowa,2004 Q3,0.00012639951770535932
iowa,2004 Q4,0.0005999244317459832
iowa,2005 Q1,0.0023758930374497833
iowa,2005 Q2,0.0026661980619773207
iowa,2005 Q3,0.0014515191960579414
iowa,2005 Q4,0.001546576178605985
iowa,2006 Q1,0.0032838594979724967
iowa,2006 Q2,0.001552503377255358
iowa,2006 Q3,0.0007791813470808447
iowa,2006 Q4,0.0008883480245847064
iowa,2007 Q1,-0.0008548698914080758
iowa,2007 Q2,-0.00020410964234840456
iowa,2007 Q3,0.0007314859670450128
iowa,2007 Q4,0.0014355194233324209
iowa,2008 Q1,0.0008745665719272674
iowa,2008 Q2,0.000599833947542594
iowa,2008 Q3,0.00037836722908117054
iowa,2008 Q4,-0.0029042745541362214
iowa,2009 Q1,-0.004781449928455824
iowa,2009 Q2,-0.0021178581360035142
iowa,2009 Q3,-0.001245988266609081
iowa,2009 Q4,-0.0010760512467748635
iowa,2010 Q1,0.001981349203336332
iowa,2010 Q2,0.00042587513602850474
iowa,2010 Q3,-0.0007999720742222216
iowa,2010 Q4,0.0011219893684945397
iowa,2011 Q1,0.00027503729717803793
iowa,2011 Q2,-0.0009360192619018252
iowa,2011 Q3,0.0001109438701112353
iowa,2011 Q4,0.0006872030129455956
iowa,2012 Q1,-0.00012938502134651753
iowa,2012 Q2,-0.0007783269034898899
iowa,2012 Q3,0.0006765362561257001
iowa,2012 Q4,0.0009132340526087172
iowa,2013 Q1,0.00046989774156972847
iowa,2013 Q2,0.0036362004442946905
iowa,2013 Q3,0.001983721844534214
iowa,2013 Q4,0.00013965453676105058
iowa,2014 Q1,0.0020953251769937342
iowa,2014 Q2,0.0015708045134353494
iowa,2014 Q3,0.0012491740722327578
iowa,2014 Q4,0.001100835723769104
iowa,2015 Q1,0.0001307645225023061
iowa,2015 Q2,-0.0004087435210564279
iowa,2015 Q3,-0.00035735366314374833
iowa,2015 Q4,0.0017322340010783588
iowa,2016 Q1,0.00110307096583299
iowa,2016 Q2,-0.0009039679458348419
iowa,2016 Q3,-0.0006742373868654136
iowa,2016 Q4,-0.0015987292584134598
iowa,2017 Q1,2.4489031249704436e-05
iowa,2017 Q2,0.0010129791554529533
iowa,2017 Q3,-0.0002987102974350009
iowa,2017 Q4,9.223589797528279e-06
iowa,2018 Q1,0.0026625839053460907
iowa,2018 Q2,0.002373117526306497
iowa,2018 Q3,0.00031277323955292147
iowa,2018 Q4,0.0013172413624615114
iowa,2019 Q1,0.001875452692721306
iowa,2019 Q2,0.001653376444962736
iowa,2019 Q3,0.0007999758703602181
iowa,2019 Q4,-0.0008334015357003658
iowa,2020 Q1,-0.005444346304159131
iowa,2020 Q2,-0.028183960268992243
iowa,2020 Q3,0.008816578826239393
iowa,2020 Q4,0.0050359990264772225
iowa,2021 Q1,0.001967057999810192
iowa,2021 Q2,0.003353911342539743
iowa,2021 Q3,0.0023323354506617675
iowa,2021 Q4,0.0031745808950736087
iowa,2022 Q1,0.0033949172609673006
iowa,2022 Q2,0.0004780352741306689
iowa,2022 Q3,-0.0005758403319737759
iowa,2022 Q4,0.0005176401163757097
iowa,2023 Q1,0.001325997766118044
iowa,2023 Q2,0.000296931642356039
iowa,2023 Q3,-0.0006479457788405677
iowa,2023 Q4,-0.0003619248158230522
iowa,2024 Q1,0.0004777157867950077
iowa,2024 Q2,0.00028525787774513756
iowa,2024 Q3,-0.0006706893305414111
iowa,2024 Q4,0.00033611077471418227
iowa,2025 Q1,0.0016281929586221544
kansas,1976 Q1,-0.00016686361321344156
kansas,1976 Q2,0.003411308265858818
kansas,1976 Q3,0.0032813123353969686
kansas,1976 Q4,0.0019339212988968384
kansas,1977 Q1,0.0028026605329826517
kansas,1977 Q2,0.0027504163997022304
kansas,1977 Q3,0.002717014864287289
kansas,1977 Q4,0.0025684877804381667
kansas,1978 Q1,0.002770932175699977
kansas,1978 Q2,0.0029809752478928697
kansas,1978 Q3,0.001966012295948172
kansas,1978 Q4,0.0028717457573633385
kansas,1979 Q1,0.0011716499757793801
kansas,1979 Q2,0.0001567005385545809
kansas,1979 Q3,0.00216693300649351
kansas,1979 Q4,0.0014747680253755686
kansas,1980 Q1,-0.00119074821714793
kansas,1980 Q2,-0.001411296235808009
kansas,1980 Q3,-0.000454013509785689
kansas,1980 Q4,0.00037197317811203207
kansas,1981 Q1,0.0019664981491303024
kansas,1981 Q2,0.00019100235440131877
kansas,1981 Q3,-0.002387506251374072
kansas,1981 Q4,-0.002442598424575504
kansas,1982 Q1,-0.0007995639409449732
kansas,1982 Q2,-0.0003204572418016305
kansas,1982 Q3,0.00012736362193906578
kansas,1982 Q4,-0.00014014323915075474
kansas,1983 Q1,-0.000902539111142279
kansas,1983 Q2,0.0017443719837881844
kansas,1983 Q3,0.0018130181712074183
kansas,1983 Q4,0.00015876011114505464
